time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
9.866283,1,1.1,1.482722,-1.325653,1.236297,-1.343071
15.78358,2,1.1,0.3385026,1.189414,0.1273045,1.369024
20.19648,3,1.1,-0.06072828,-0.2866936,-0.09980057,-0.5034397
23.65023,4,1.1,-1.338249,-1.334012,-1.003933,-1.312291
27.51629,5,1.1,-1.481969,-1.074261,-1.396625,-1.221755
30.89151,6,1.1,1.206207,0.6215035,1.550639,0.433053
40.77152,7,1.1,-0.3741006,0.8738967,-0.7646596,0.7892823
46.28859,8,1.1,-0.4911712,0.2833074,-0.606895,0.558291
50.50187,9,1.1,-0.7066445,-1.354987,-0.9015525,-1.487202
54.31437,10,1.1,-0.8261281,-1.239212,-0.9144651,-1.177806
59.23283,11,1.1,0.1049181,-1.251197,-0.1991924,-1.127654
63.17756,12,1.1,-2.35595,-1.336593,-2.478954,-1.413796
67.98953,13,1.1,0.5638108,-0.7533717,0.3149193,-0.7065649
75.32677,14,1.1,-0.533924,1.311493,-0.2573855,1.215297
79.06103,15,1.1,-2.254048,-1.474175,-1.832048,-1.44283
83.57099,16,1.1,-2.519588,-0.7769061,-2.162857,-1.017027
88.19801,17,1.1,-0.6241537,-0.85
