time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
42.70391,1,1.1,-0.2433871,0.2951001,-0.379624,-0.01670032
55.94736,2,1.1,1.900483,0.5462949,1.880431,0.7733473
60.97478,3,1.1,-1.434525,-1.027198,-1.470459,-0.7376902
66.39571,4,1.1,2.473286,-0.9511774,2.453411,-0.7006223
73.59319,5,1.1,0.2035592,-0.4596322,0.03372855,-0.5649196
78.19314,6,1.1,-1.725629,-0.9282357,-2.006541,-0.9960856
83.0336,7,1.1,-1.304345,-1.023534,-1.66398,-1.182877
91.80513,8,1.1,0.06653475,1.312634,-0.3666473,1.086539
99.62109,9,1.1,-0.9461578,1.292992,-0.776268,1.322999
105.0529,10,1.1,-1.659216,0.1886339,-1.629286,0.4839884
109.9441,11,1.1,-1.742957,-0.7534769,-2.067018,-1.011096
114.1505,12,1.1,-1.624909,-1.200721,-1.911191,-1.408628
118.1422,13,1.1,-2.537187,-0.653474,-2.431362,-1.073563
123.6866,14,1.1,-0.9886246,-1.139583,-0.9679728,-1.497303
127.8869,15,1.1,-1.271771,-1.073464,-1.531519,-1.492556
133.0749,16,1.1,-2.196148,-1.512503,-2.090541,-1.343561
148.3749,17,1.1,-1.192626,0.279
