time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
33.52504,1,1.1,-1.245949,-0.6748134,-1.684735,-0.4054873
38.98032,2,1.1,-1.191212,-1.373527,-1.225801,-1.318522
46.47549,3,1.1,0.0192333,-1.117426,-0.02361269,-0.7010161
50.48014,4,1.1,2.176952,-0.6323379,1.939724,-0.2457289
55.20066,5,1.1,-1.096659,-1.399368,-1.155157,-1.425129
60.99723,6,1.1,-0.7255005,-1.185061,-0.9018903,-1.387824
66.02098,7,1.1,-0.4705833,-0.2323799,-0.7813597,-0.3344731
70.63977,8,1.1,-2.103235,-0.565083,-2.270687,-0.5345877
75.60719,9,1.1,-1.068844,-0.7279033,-1.071141,-0.9593636
80.70709,10,1.1,0.1289647,-0.212086,-0.09070346,-0.2726125
86.95955,11,1.1,-0.8387433,-1.184342,-1.076028,-1.128441
94.20111,12,1.1,-1.570141,-0.8859294,-1.538459,-0.5971518
98.74258,13,1.1,-0.789607,-0.262656,-1.009701,-0.07502283
103.6098,14,1.1,-1.207194,-0.8935477,-1.500773,-1.138291
108.4955,15,1.1,-2.389164,-0.5292682,-2.479319,-0.6182494
113.5802,16,1.1,0.2582809,-0.9593865,0.1927342,-1.170808
119.336,17,1
