time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
33.24636,1,1.1,-1.132245,0.2282059,-1.068287,0.6179426
41.85119,2,1.1,0.6107661,1.268464,0.5132497,1.332821
47.01844,3,1.1,-2.347406,-1.33007,-2.390405,-1.254316
51.78751,4,1.1,0.2994774,-0.5296789,0.1962949,-0.7051591
56.45811,5,1.1,-0.6803004,-0.3165145,-1.034675,-0.6091159
62.338,6,1.1,0.4941321,0.4012295,0.2640515,0.8214557
66.29251,7,1.1,-0.3456414,0.7457436,-0.4409051,1.016418
76.89015,8,1.1,0.5689191,-0.1003246,0.6929899,0.2317309
79.98817,9,1.1,2.277057,-0.03049354,2.080195,-0.274191
84.77177,10,1.1,0.1833028,-0.7667317,-0.1721654,-1.134517
88.88606,11,1.1,-0.6233565,-0.91781,-0.4728959,-1.071145
93.67513,12,1.1,-0.358229,-0.6729406,-0.1645409,-0.4915408
98.00055,13,1.1,0.6150467,-0.4313451,0.6499285,-0.1511016
102.5415,14,1.1,-2.368341,-1.164513,-2.132675,-1.325671
107.1973,15,1.1,-0.6517326,0.5443116,-0.8983343,0.5782684
111.7947,16,1.1,-1.225186,-0.0646123,-1.232409,-0.392498
116.1394,17,1.1,2.377489,
