time,ansTime1,ansTime2,ansTime3,ansTimeAve
0.01583481,7,7,7,0
0.01583481,7,7,7,0
0.01583481,7,7,7,0
0.01583481,7,7,7,0
0.01583481,7,7,7,0
0.01583481,7,7,7,0
0.06148911,7,7,7,0
0.06148911,7,7,7,0
0.06148911,7,7,7,0
0.06148911,7,7,7,0
0.06148911,7,7,7,0
0.06148911,7,7,7,0
0.07001877,7,7,7,0
0.07001877,7,7,7,0
0.07001877,7,7,7,0
0.07001877,7,7,7,0
0.07001877,7,7,7,0
0.07001877,7,7,7,0
0.08269882,7,7,7,0
0.08269882,7,7,7,0
0.08269882,7,7,7,0
0.08269882,7,7,7,0
0.08269882,7,7,7,0
0.08269882,7,7,7,0
0.08876419,7,7,7,0
0.08876419,7,7,7,0
0.08876419,7,7,7,0
0.08876419,7,7,7,0
0.08876419,7,7,7,0
0.08876419,7,7,7,0
0.09695435,7,7,7,0
0.09695435,7,7,7,0
0.09695435,7,7,7,0
0.09695435,7,7,7,0
0.09695435,7,7,7,0
0.09695435,7,7,7,0
0.1085129,7,7,7,0
0.1085129,7,7,7,0
0.1085129,7,7,7,0
0.1085129,7,7,7,0
0.1085129,7,7,7,0
0.1085129,7,7,7,0
0.1187439,7,7,7,0
0.1187439,7,7,7,0
0.1187439,7,7,7,0
0.1187439,7,7,7,0
0.1187439,7,7,7,0
0.1187439,7,7,7,0
0.1305695,7,7,7,0
0.1305695,7,7,7,0
0.1305695,7,7,7,0
0.1305695,7,7,7,0
0.1305695,7,7,7,0
0.1305695,7,7,7,0
0.1394501,7,7,7,0
0.1394501,7,7,7,0
0.1394501,7,7,7,0
0.1394501,7,7,7,0
0.1394501,7,7,7,0
0.1394501,7,7,7,0
0.1514816,7,7,7,0
0.1514816,7,7,7,0
0.1514816,7,7,7,0
0.1514816,7,7,7,0
0.1514816,7,7,7,0
0.1514816,7,7,7,0
0.1633835,7,7,7,0
0.1633835,7,7,7,0
0.1633835,7,7,7,0
0.1633835,7,7,7,0
0.1633835,7,7,7,0
0.1633835,7,7,7,0
0.1735039,7,7,7,0
0.1735039,7,7,7,0
0.1735039,7,7,7,0
0.1735039,7,7,7,0
0.1735039,7,7,7,0
0.1735039,7,7,7,0
0.1841431,7,7,7,0
0.1841431,7,7,7,0
0.1841431,7,7,7,0
0.1841431,7,7,7,0
0.1841431,7,7,7,0
0.1841431,7,7,7,0
0.1928711,7,7,7,0
0.1928711,7,7,7,0
0.1928711,7,7,7,0
0.1928711,7,7,7,0
0.1928711,7,7,7,0
0.1928711,7,7,7,0
0.2033882,7,7,7,0
0.2033882,7,7,7,0
0.2033882,7,7,7,0
0.2033882,7,7,7,0
0.2033882,7,7,7,0
0.2033882,7,7,7,0
0.2228584,7,7,7,0
0.2228584,7,7,7,0
0.2228584,7,7,7,0
0.2228584,7,7,7,0
0.2228584,7,7,7,0
0.2228584,7,7,7,0
0.2328148,7,7,7,0
0.2328148,7,7,7,0
0.2328148,7,7,7,0
0.2328148,7,7,7,0
0.2328148,7,7,7,0
0.2328148,7,7,7,0
0.2454338,7,7,7,0
0.2454338,7,7,7,0
0.2454338,7,7,7,0
0.2454338,7,7,7,0
0.2454338,7,7,7,0
0.2454338,7,7,7,0
0.2555542,7,7,7,0
0.2555542,7,7,7,0
0.2555542,7,7,7,0
0.2555542,7,7,7,0
0.2555542,7,7,7,0
0.2555542,7,7,7,0
0.2666397,7,7,7,0
0.2666397,7,7,7,0
0.2666397,7,7,7,0
0.2666397,7,7,7,0
0.2666397,7,7,7,0
0.2666397,7,7,7,0
0.2745323,7,7,7,0
0.2745323,7,7,7,0
0.2745323,7,7,7,0
0.2745323,7,7,7,0
0.2745323,7,7,7,0
0.2745323,7,7,7,0
0.2880974,7,7,7,0
0.2880974,7,7,7,0
0.2880974,7,7,7,0
0.2880974,7,7,7,0
0.2880974,7,7,7,0
0.2880974,7,7,7,0
0.2965508,7,7,7,0
0.2965508,7,7,7,0
0.2965508,7,7,7,0
0.2965508,7,7,7,0
0.2965508,7,7,7,0
0.2965508,7,7,7,0
0.3115158,7,7,7,0
0.3115158,7,7,7,0
0.3115158,7,7,7,0
0.3115158,7,7,7,0
0.3115158,7,7,7,0
0.3115158,7,7,7,0
0.3212166,7,7,7,0
0.3212166,7,7,7,0
0.3212166,7,7,7,0
0.3212166,7,7,7,0
0.3212166,7,7,7,0
0.3212166,7,7,7,0
0.331543,7,7,7,0
0.331543,7,7,7,0
0.331543,7,7,7,0
0.331543,7,7,7,0
0.331543,7,7,7,0
0.331543,7,7,7,0
0.3433418,7,7,7,0
0.3433418,7,7,7,0
0.3433418,7,7,7,0
0.3433418,7,7,7,0
0.3433418,7,7,7,0
0.3433418,7,7,7,0
0.3539581,7,7,7,0
0.3539581,7,7,7,0
0.3539581,7,7,7,0
0.3539581,7,7,7,0
0.3539581,7,7,7,0
0.3539581,7,7,7,0
0.3652649,7,7,7,0
0.3652649,7,7,7,0
0.3652649,7,7,7,0
0.3652649,7,7,7,0
0.3652649,7,7,7,0
0.3652649,7,7,7,0
0.3744698,7,7,7,0
0.3744698,7,7,7,0
0.3744698,7,7,7,0
0.3744698,7,7,7,0
0.3744698,7,7,7,0
0.3744698,7,7,7,0
0.3877068,7,7,7,0
0.3877068,7,7,7,0
0.3877068,7,7,7,0
0.3877068,7,7,7,0
0.3877068,7,7,7,0
0.3877068,7,7,7,0
0.3967018,7,7,7,0
0.3967018,7,7,7,0
0.3967018,7,7,7,0
0.3967018,7,7,7,0
0.3967018,7,7,7,0
0.3967018,7,7,7,0
0.4085121,7,7,7,0
0.4085121,7,7,7,0
0.4085121,7,7,7,0
0.4085121,7,7,7,0
0.4085121,7,7,7,0
0.4085121,7,7,7,0
0.4212151,7,7,7,0
0.4212151,7,7,7,0
0.4212151,7,7,7,0
0.4212151,7,7,7,0
0.4212151,7,7,7,0
0.4212151,7,7,7,0
0.4300003,7,7,7,0
0.4300003,7,7,7,0
0.4300003,7,7,7,0
0.4300003,7,7,7,0
0.4300003,7,7,7,0
0.4300003,7,7,7,0
0.4429131,7,7,7,0
0.4429131,7,7,7,0
0.4429131,7,7,7,0
0.4429131,7,7,7,0
0.4429131,7,7,7,0
0.4429131,7,7,7,0
0.4538307,7,7,7,0
0.4538307,7,7,7,0
0.4538307,7,7,7,0
0.4538307,7,7,7,0
0.4538307,7,7,7,0
0.4538307,7,7,7,0
0.4648857,7,7,7,0
0.4648857,7,7,7,0
0.4648857,7,7,7,0
0.4648857,7,7,7,0
0.4648857,7,7,7,0
0.4648857,7,7,7,0
0.4743996,7,7,7,0
0.4743996,7,7,7,0
0.4743996,7,7,7,0
0.4743996,7,7,7,0
0.4743996,7,7,7,0
0.4743996,7,7,7,0
0.4867668,7,7,7,0
0.4867668,7,7,7,0
0.4867668,7,7,7,0
0.4867668,7,7,7,0
0.4867668,7,7,7,0
0.4867668,7,7,7,0
0.4969139,7,7,7,0
0.4969139,7,7,7,0
0.4969139,7,7,7,0
0.4969139,7,7,7,0
0.4969139,7,7,7,0
0.4969139,7,7,7,0
0.5084381,7,7,7,0
0.5084381,7,7,7,0
0.5084381,7,7,7,0
0.5084381,7,7,7,0
0.5084381,7,7,7,0
0.5084381,7,7,7,0
0.5170746,7,7,7,0
0.5170746,7,7,7,0
0.5170746,7,7,7,0
0.5170746,7,7,7,0
0.5170746,7,7,7,0
0.5170746,7,7,7,0
0.5290222,7,7,7,0
0.5290222,7,7,7,0
0.5290222,7,7,7,0
0.5290222,7,7,7,0
0.5290222,7,7,7,0
0.5290222,7,7,7,0
0.5389061,7,7,7,0
0.5389061,7,7,7,0
0.5389061,7,7,7,0
0.5389061,7,7,7,0
0.5389061,7,7,7,0
0.5389061,7,7,7,0
0.5495758,7,7,7,0
0.5495758,7,7,7,0
0.5495758,7,7,7,0
0.5495758,7,7,7,0
0.5495758,7,7,7,0
0.5495758,7,7,7,0
0.5604591,7,7,7,0
0.5604591,7,7,7,0
0.5604591,7,7,7,0
0.5604591,7,7,7,0
0.5604591,7,7,7,0
0.5604591,7,7,7,0
0.5710754,7,7,7,0
0.5710754,7,7,7,0
0.5710754,7,7,7,0
0.5710754,7,7,7,0
0.5710754,7,7,7,0
0.5710754,7,7,7,0
0.5812378,7,7,7,0
0.5812378,7,7,7,0
0.5812378,7,7,7,0
0.5812378,7,7,7,0
0.5812378,7,7,7,0
0.5812378,7,7,7,0
0.5924187,7,7,7,0
0.5924187,7,7,7,0
0.5924187,7,7,7,0
0.5924187,7,7,7,0
0.5924187,7,7,7,0
0.5924187,7,7,7,0
0.6041145,7,7,7,0
0.6041145,7,7,7,0
0.6041145,7,7,7,0
0.6041145,7,7,7,0
0.6041145,7,7,7,0
0.6041145,7,7,7,0
0.6130219,7,7,7,0
0.6130219,7,7,7,0
0.6130219,7,7,7,0
0.6130219,7,7,7,0
0.6130219,7,7,7,0
0.6130219,7,7,7,0
0.626255,7,7,7,0
0.626255,7,7,7,0
0.626255,7,7,7,0
0.626255,7,7,7,0
0.626255,7,7,7,0
0.626255,7,7,7,0
0.6338921,7,7,7,0
0.6338921,7,7,7,0
0.6338921,7,7,7,0
0.6338921,7,7,7,0
0.6338921,7,7,7,0
0.6338921,7,7,7,0
0.6462402,7,7,7,0
0.6462402,7,7,7,0
0.6462402,7,7,7,0
0.6462402,7,7,7,0
0.6462402,7,7,7,0
0.6462402,7,7,7,0
0.6572876,7,7,7,0
0.6572876,7,7,7,0
0.6572876,7,7,7,0
0.6572876,7,7,7,0
0.6572876,7,7,7,0
0.6572876,7,7,7,0
0.6672935,7,7,7,0
0.6672935,7,7,7,0
0.6672935,7,7,7,0
0.6672935,7,7,7,0
0.6672935,7,7,7,0
0.6672935,7,7,7,0
0.6754417,7,7,7,0
0.6754417,7,7,7,0
0.6754417,7,7,7,0
0.6754417,7,7,7,0
0.6754417,7,7,7,0
0.6754417,7,7,7,0
0.6983757,7,7,7,0
0.6983757,7,7,7,0
0.6983757,7,7,7,0
0.6983757,7,7,7,0
0.6983757,7,7,7,0
0.6983757,7,7,7,0
0.7062263,7,7,7,0
0.7062263,7,7,7,0
0.7062263,7,7,7,0
0.7062263,7,7,7,0
0.7062263,7,7,7,0
0.7062263,7,7,7,0
0.7177658,7,7,7,0
0.7177658,7,7,7,0
0.7177658,7,7,7,0
0.7177658,7,7,7,0
0.7177658,7,7,7,0
0.7177658,7,7,7,0
0.7292023,7,7,7,0
0.7292023,7,7,7,0
0.7292023,7,7,7,0
0.7292023,7,7,7,0
0.7292023,7,7,7,0
0.7292023,7,7,7,0
0.740612,7,7,7,0
0.740612,7,7,7,0
0.740612,7,7,7,0
0.740612,7,7,7,0
0.740612,7,7,7,0
0.740612,7,7,7,0
0.7509041,7,7,7,0
0.7509041,7,7,7,0
0.7509041,7,7,7,0
0.7509041,7,7,7,0
0.7509041,7,7,7,0
0.7509041,7,7,7,0
0.7641869,7,7,7,0
0.7641869,7,7,7,0
0.7641869,7,7,7,0
0.7641869,7,7,7,0
0.7641869,7,7,7,0
0.7641869,7,7,7,0
0.7734299,7,7,7,0
0.7734299,7,7,7,0
0.7734299,7,7,7,0
0.7734299,7,7,7,0
0.7734299,7,7,7,0
0.7734299,7,7,7,0
0.7867661,7,7,7,0
0.7867661,7,7,7,0
0.7867661,7,7,7,0
0.7867661,7,7,7,0
0.7867661,7,7,7,0
0.7867661,7,7,7,0
0.7961273,7,7,7,0
0.7961273,7,7,7,0
0.7961273,7,7,7,0
0.7961273,7,7,7,0
0.7961273,7,7,7,0
0.7961273,7,7,7,0
0.8081017,7,7,7,0
0.8081017,7,7,7,0
0.8081017,7,7,7,0
0.8081017,7,7,7,0
0.8081017,7,7,7,0
0.8081017,7,7,7,0
0.8168449,7,7,7,0
0.8168449,7,7,7,0
0.8168449,7,7,7,0
0.8168449,7,7,7,0
0.8168449,7,7,7,0
0.8168449,7,7,7,0
0.8299942,7,7,7,0
0.8299942,7,7,7,0
0.8299942,7,7,7,0
0.8299942,7,7,7,0
0.8299942,7,7,7,0
0.8299942,7,7,7,0
0.8411407,7,7,7,0
0.8411407,7,7,7,0
0.8411407,7,7,7,0
0.8411407,7,7,7,0
0.8411407,7,7,7,0
0.8411407,7,7,7,0
0.8498383,7,7,7,0
0.8498383,7,7,7,0
0.8498383,7,7,7,0
0.8498383,7,7,7,0
0.8498383,7,7,7,0
0.8498383,7,7,7,0
0.8631363,7,7,7,0
0.8631363,7,7,7,0
0.8631363,7,7,7,0
0.8631363,7,7,7,0
0.8631363,7,7,7,0
0.8631363,7,7,7,0
0.8726921,7,7,7,0
0.8726921,7,7,7,0
0.8726921,7,7,7,0
0.8726921,7,7,7,0
0.8726921,7,7,7,0
0.8726921,7,7,7,0
0.8844185,7,7,7,0
0.8844185,7,7,7,0
0.8844185,7,7,7,0
0.8844185,7,7,7,0
0.8844185,7,7,7,0
0.8844185,7,7,7,0
0.8952942,7,7,7,0
0.8952942,7,7,7,0
0.8952942,7,7,7,0
0.8952942,7,7,7,0
0.8952942,7,7,7,0
0.8952942,7,7,7,0
0.9075851,7,7,7,0
0.9075851,7,7,7,0
0.9075851,7,7,7,0
0.9075851,7,7,7,0
0.9075851,7,7,7,0
0.9075851,7,7,7,0
0.9183311,7,7,7,0
0.9183311,7,7,7,0
0.9183311,7,7,7,0
0.9183311,7,7,7,0
0.9183311,7,7,7,0
