time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
8.602177,1,1.5,0.2473872,0.65945,0.08035184,0.2489014
13.52673,2,1.5,2.770535,-1.359405,2.455931,-1.441193
18.16587,3,1.5,-1.548833,-0.5798024,-1.727943,-0.9523347
22.18683,4,1.5,-0.293786,-0.5111079,-0.5081246,-0.5551853
31.01526,5,1.5,-2.432376,0.1228671,-2.204601,0.4202139
34.84157,6,1.5,-2.060733,-0.1804794,-2.133513,-0.3508501
39.64704,7,1.5,0.7349086,-0.324666,0.6870779,-0.4721213
43.52795,8,1.5,1.433459,-0.09743045,1.109795,-0.05986957
48.21287,9,1.5,-0.07201349,-0.1534412,-0.2861595,-0.2463918
51.82452,10,1.5,-0.3831019,-0.2705781,-0.5569177,-0.2668796
56.51249,11,1.5,-0.3470367,-0.5467001,-0.1709958,-0.5710771
60.49825,12,1.5,-0.9228952,-0.9520599,-0.9021111,-1.159108
65.84364,13,1.5,-0.1188459,-0.2956812,0.1916925,-0.4494401
69.84212,14,1.5,-0.09513807,-0.1755951,-0.2835746,-0.3105578
74.49712,15,1.5,0.2977991,-0.7763183,0.09607672,-1.246348
78.78089,16,1.5,-1.673481,-0.9785932,-1.776568,-1.438755
82.6
