Time,LorR,Question,Character,Answer_State,Answer_Time
10.2055,right,3,R,correct,0.9089699
15.57332,left,2,L,correct,1.008831
20.66437,right,1,R,correct,0.9888
23.96462,left,4,L,correct,1.013519
29.77484,right,5,R,correct,1.038414
33.79987,left,6,L,correct,1.04847
38.50848,left,3,L,correct,0.9301682
43.69845,right,2,R,correct,1.309135
47.24493,left,5,L,correct,0.8055038
50.87029,left,1,L,correct,0.8960266
53.77577,right,6,R,correct,0.7115021
57.62649,right,4,R,correct,0.9674911
63.37366,right,1,R,correct,1.05529
66.80151,left,6,L,correct,0.9002533
71.66708,right,5,R,correct,0.921463
74.87987,right,2,R,correct,1.165329
78.69321,left,3,L,correct,0.7940292
83.61274,right,4,R,correct,0.7992554
88.3651,right,2,R,correct,0.8556137
91.81129,left,5,L,correct,1.216507
95.74503,right,6,R,correct,1.279404
100.1956,left,3,L,correct,0.881073
105.76,right,4,R,correct,1.030243
109.4798,right,1,R,correct,1.383026
114.4816,left,4,L,correct,1.167557
117.9948,left,1,L,correct,1.045319
121.1001,right,3,
