time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
10.16267,1,1.5,-0.9461898,-1.113562,-1.149742,-1.304526
14.63025,2,1.5,1.193058,-0.2005658,1.174129,-0.426051
19.24615,3,1.5,-1.534642,-0.7649205,-1.653165,-1.089135
23.19543,4,1.5,-0.4469692,-0.1431688,-0.9632462,0.000914569
28.19532,5,1.5,-0.01444466,-1.571543,0.2375296,-1.221003
38.32938,6,1.5,-1.246978,0.7875744,-1.553785,0.5922766
42.20387,7,1.5,-1.444492,0.03758676,-1.52323,0.04395036
50.50909,8,1.5,0.3285943,0.7056471,0.5264007,1.147877
55.89354,9,1.5,-2.349471,-1.389028,-2.161531,-1.089667
60.95571,10,1.5,-0.3284084,-0.4307464,-0.8146673,-0.4630888
65.67048,11,1.5,-0.6170474,-0.3808942,-0.5246553,0.1106464
68.8315,12,1.5,0.4802015,0.5417446,0.8555086,0.3238961
73.23737,13,1.5,-0.35346,0.4729759,-0.2952825,0.2623913
77.23179,14,1.5,0.2240798,0.004388346,-0.2587545,-0.4322995
86.39647,15,1.5,-0.9962482,1.329718,-1.281061,1.366344
89.00629,16,1.5,-0.809001,0.5486475,-1.289867,0.4254341
94.96597,17,1.5,1.956
