time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
8.579052,1,1.3,-0.1793178,0.3529581,-0.5170849,0.02432676
12.46115,2,1.3,-1.460459,-0.6407941,-1.638029,-0.8393785
20.28603,3,1.3,0.9662523,-1.165805,0.786916,-1.335264
24.0863,4,1.3,-0.219357,-0.1620367,-0.1815153,-0.306831
27.58177,5,1.3,-1.093268,-0.6112694,-1.462474,-0.737373
32.05792,6,1.3,-0.9830942,-0.6876724,-1.118183,-0.8113354
36.98251,7,1.3,-1.550099,-0.7269853,-1.791796,-1.278223
41.99365,8,1.3,-0.108579,-1.301577,0.4933903,-1.127822
46.76384,9,1.3,-0.2257578,-0.6958301,-0.2696223,-1.179662
52.51882,10,1.3,-2.337122,0.7367909,-2.426102,0.2996645
56.62303,11,1.3,-0.479389,0.08026422,-0.910561,-0.03304449
63.27354,12,1.3,-1.012228,0.2687934,-1.030357,-0.1374974
67.90994,13,1.3,0.7299761,-0.3389353,0.583698,-0.5031675
77.76321,14,1.3,1.308659,1.462799,1.245878,1.323684
81.35863,15,1.3,2.236335,0.184399,2.486083,0.1119801
87.01923,16,1.3,-2.366941,-1.299665,-2.400606,-1.217764
95.28823,17,1.3,-1.663788,0
