time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
10.02998,1,1.1,-0.8927268,0.01488509,-0.8191786,-0.4079671
17.02191,2,1.1,-1.433887,0.5972193,-1.434543,0.8275912
22.54243,3,1.1,1.54355,-1.566347,1.286896,-1.438358
28.79671,4,1.1,1.735259,-0.0249945,1.576027,-0.1920445
32.40557,5,1.1,0.4876478,-0.5022142,0.1166532,-0.5116084
36.68385,6,1.1,-0.9453951,-0.6937958,-1.12452,-0.9402437
40.70942,7,1.1,-1.45978,-1.289841,-1.779923,-1.46371
45.13773,8,1.1,-0.3073626,-1.568301,-0.4200965,-1.294772
50.82338,9,1.1,0.2416419,-1.044923,0.001310092,-1.452762
54.89271,10,1.1,1.650654,-0.805417,1.919769,-1.041268
60.0624,11,1.1,0.06957544,-1.196,-0.1849473,-0.9935106
64.07243,12,1.1,-0.1148654,-0.7790688,-0.2587395,-0.7520868
70.87623,13,1.1,-0.949989,-0.6526753,-1.007028,-0.7302782
75.82711,14,1.1,-0.4402379,-1.030769,-0.4697487,-0.6393717
80.91673,15,1.1,0.5830323,-1.467255,0.9248081,-1.293743
88.0564,16,1.1,0.8621069,-0.5476453,0.873639,-0.4363097
98.00373,17,1.1,-0.597033
