time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
10.45857,1,1.5,0.5324448,-0.6794669,0.1381101,-0.8505058
14.38279,2,1.5,1.149686,-0.06511006,0.6554995,-0.01783581
19.74765,3,1.5,-1.886114,-0.8580125,-1.829498,-0.9175107
24.76733,4,1.5,0.07505794,-1.195429,0.01283821,-0.7929096
28.75622,5,1.5,-1.068787,-0.7897511,-1.295934,-0.9612206
33.87592,6,1.5,-1.005617,-0.7785444,-0.9899979,-0.6003247
38.07448,7,1.5,0.470251,-0.5966626,0.4859162,-0.6762531
42.2496,8,1.5,-0.7487482,-0.05296998,-1.01136,-0.2626901
46.70885,9,1.5,0.1659547,-1.348417,0.7894885,-1.177746
51.21663,10,1.5,0.9365758,-0.9290687,0.784537,-0.8632214
55.1343,11,1.5,1.892372,-0.3302014,1.47231,-0.5486496
58.68536,12,1.5,2.019047,0.02173582,2.006395,0.6412652
62.2384,13,1.5,0.6437517,0.007391987,0.4702629,-0.09064904
69.54409,14,1.5,-0.5527125,-1.117502,-0.2757626,-0.5618576
74.33427,15,1.5,-0.6626776,-0.404307,-0.9521326,-0.5291163
78.92141,16,1.5,-0.3381769,-1.293589,-0.2554763,-0.8739302
84.01289,1
