Time,LorR,Question,Character,Answer_State,Answer_Time
27.11579,left,2,L,correct,0.8129463
32.78246,right,4,R,correct,0.9641418
36.07079,right,6,R,correct,0.9776001
39.57312,left,5,L,correct,0.76091
44.85191,right,3,R,correct,0.8570213
50.43411,right,1,R,correct,0.9357147
55.81747,left,3,L,correct,0.8961182
60.58445,left,6,L,correct,0.9867935
64.37515,left,4,L,correct,0.6635437
70.08009,right,5,R,correct,0.7110367
74.90323,right,2,R,correct,0.7418289
79.43977,left,1,L,correct,0.7612228
82.49586,left,5,L,correct,0.9813232
87.08555,right,4,R,correct,0.9571915
90.94558,right,3,R,correct,0.8257141
95.02462,left,2,L,correct,0.7917786
100.2761,right,1,R,correct,0.7831116
103.0412,right,6,R,correct,0.7362595
107.8055,left,2,L,correct,1.625076
112.3318,left,6,L,correct,0.7877655
117.0731,left,4,L,correct,0.7351532
121.9873,left,1,L,correct,0.8886261
125.4639,right,3,R,correct,0.8881378
130.8031,left,5,L,correct,0.8007813
131.1893,left,9999,xx,irrelevant_answer,9999
135.9851,right,5,R,correct,
