Time,LorR,Question,Character,Answer_State,Answer_Time
8.550859,left,5,L,correct,0.9350357
13.55579,right,3,R,correct,0.9393158
18.71405,right,6,R,correct,1.098228
22.35415,left,4,L,correct,1.251518
25.6274,left,1,L,correct,0.9402771
29.16535,left,2,L,correct,0.7959595
32.47998,right,4,R,correct,1.175976
37.24087,right,5,R,correct,0.9041061
42.15682,right,2,R,correct,1.047043
45.33246,right,1,R,correct,1.125473
49.95635,left,6,L,correct,0.8296356
53.89523,left,3,L,correct,0.8101196
59.33889,right,2,R,correct,0.8137283
64.38931,right,4,R,correct,1.125015
69.97565,left,5,L,correct,0.9786377
73.28801,right,6,R,correct,1.137672
76.87834,left,3,L,correct,1.017754
82.01863,left,1,L,correct,0.8853378
86.61626,right,5,R,correct,1.05146
91.89944,right,6,R,correct,0.9539185
96.90288,left,2,L,correct,0.7516098
100.7623,left,3,L,correct,0.70961
103.7476,right,4,R,correct,0.9239273
107.0228,right,1,R,correct,0.9065247
110.8184,left,6,L,correct,0.8577881
114.6266,left,1,L,correct,0.8802338
117.723
