Time,LorR,Question,Character,Answer_State,Answer_Time
8.752462,right,6,R,correct,1.185396
13.06367,left,2,L,correct,1.04257
16.6886,left,4,L,correct,1.184345
20.45461,right,5,R,correct,1.110271
23.96588,right,3,R,correct,0.8077354
29.53824,left,1,L,correct,1.050831
32.71895,right,1,R,correct,0.8379822
37.89346,left,5,L,correct,1.120579
42.06144,left,6,L,correct,1.068844
47.40515,left,3,L,correct,1.004993
51.72996,right,2,R,correct,0.8813934
56.81594,right,4,R,correct,1.172256
60.3821,right,5,R,correct,0.9868469
64.68355,right,1,R,correct,0.9089584
70.1457,right,3,R,correct,0.906723
74.3147,right,6,R,correct,0.8062592
79.61836,left,4,L,correct,0.7753677
85.58466,left,2,L,correct,0.9978104
89.97612,right,6,R,correct,1.75592
90.1155,right,9999,xxx,irrelevant_answer,9999
93.55486,right,3,R,correct,1.029236
97.76031,right,1,R,correct,1.511734
103.9498,right,4,R,correct,1.265518
108.949,left,5,L,correct,1.018883
112.9123,left,2,L,correct,0.9888687
117.5993,left,3,L,correct,1.256912
120.94
