Time,LorR,Question,Character,Answer_State,Answer_Time
18.46192,right,4,R,correct,0.8003654
24.02821,left,1,L,correct,0.9988937
28.61137,left,5,L,correct,0.9949417
33.46426,left,6,R,character_mistake,0.8600388
34.09874,right,9999,xxx,irrelevant_answer,9999
37.51367,left,3,L,correct,0.8547478
41.74023,left,2,L,correct,0.8135147
46.72715,right,5,R,correct,0.777256
51.34712,left,6,L,correct,0.7607498
57.026,right,1,R,correct,1.221382
62.42244,left,4,L,correct,1.128136
67.44461,right,3,R,correct,0.8156052
72.83962,right,2,R,correct,0.9252014
77.05044,right,6,R,correct,1.033455
82.02402,right,1,R,correct,0.9462967
85.36134,right,3,R,correct,1.080383
90.1004,left,2,L,correct,0.6419373
94.02615,left,4,L,correct,1.035744
99.56516,left,5,L,correct,0.8346252
104.8475,left,2,L,correct,0.7998047
109.8793,left,4,L,correct,0.6523743
115.2315,left,5,L,correct,0.6238403
120.496,right,1,R,correct,0.8606873
124.2104,left,3,L,correct,0.7615967
128.3147,left,6,L,correct,0.9285278
131.356,right,6,R,correc
