time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
7.523996,1,1.3,-1.21619,-0.7202058,-1.194432,-0.6359118
12.23446,2,1.3,-0.1867755,-1.577603,-0.1864774,-1.302012
18.18514,3,1.3,-0.9866963,-0.887551,-0.904043,-0.8011989
22.43738,4,1.3,0.1527938,-0.4694145,0.3551945,-0.6619819
26.29267,5,1.3,2.528679,-0.4007266,2.101758,-0.4876424
29.91661,6,1.3,0.3102639,-1.619777,0.3149694,-1.301837
34.78584,7,1.3,-0.07069205,-1.135691,0.212886,-0.9856166
39.30227,8,1.3,-1.296154,-0.8410757,-1.286094,-0.9145051
43.52502,9,1.3,0.08663432,-0.5311754,0.207208,-0.6238427
51.20842,10,1.3,1.753523,-1.182365,1.631792,-1.274192
56.0078,11,1.3,0.7446866,-0.5088559,0.6876079,-0.5414866
59.35928,12,1.3,0.2216032,-0.2456896,-0.1824082,-0.3879292
64.91083,13,1.3,-1.69866,-1.405045,-2.168338,-1.311131
69.09036,14,1.3,0.8913849,-0.8629096,0.7429525,-0.7100352
73.68895,15,1.3,-1.724586,-1.385612,-1.883393,-1.413043
79.55084,16,1.3,-1.550858,0.8817312,-1.578822,1.143976
83.00557,17,1.3,-1.1235
