time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
8.641758,1,1.5,1.899542,-1.455407,1.620709,-1.226969
14.57746,2,1.5,-1.01828,-1.722053,-0.7395101,-1.279858
19.16092,3,1.5,-0.8683274,-1.10267,-0.6191252,-1.004173
22.93331,4,1.5,0.822517,0.8179671,0.6676801,0.4814542
26.31963,5,1.5,1.066497,0.09335237,0.9478772,-0.06210898
29.29192,6,1.5,1.551606,1.027213,1.169805,0.5775119
33.30262,7,1.5,-1.498613,-0.9211588,-1.14044,-0.5086939
37.21627,8,1.5,-1.675469,-0.4608577,-1.640747,-0.6874771
40.49308,9,1.5,-1.921869,-0.05660162,-1.917136,-0.2370799
44.504,10,1.5,0.3440217,0.1947837,0.6578641,0.05149207
48.06743,11,1.5,-1.848233,-0.8740748,-1.466827,-0.8241038
52.96797,12,1.5,-0.0408531,-1.576041,0.3372199,-1.337155
57.46845,13,1.5,-1.391364,-0.759105,-1.203406,-0.8839347
62.15194,14,1.5,0.3155449,-0.3983866,0.1392685,-0.7486401
69.16655,15,1.5,-2.254902,1.468027,-2.284477,1.451594
72.72661,16,1.5,2.164601,0.1283375,2.336159,-0.05906385
77.24458,17,1.5,-0.4231753,-0.78
