time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
14.74476,1,1.5,1.15274,1.442831,0.7046809,1.317002
18.54078,2,1.5,1.992318,0.3768579,1.812365,0.2491979
22.86265,3,1.5,-1.661036,-1.573249,-1.446962,-1.323837
26.80373,4,1.5,-0.614693,-0.367457,-0.439256,-0.5099467
29.82462,5,1.5,1.025924,1.103716,0.8402897,0.8014016
34.97025,6,1.5,-0.6864376,-1.269742,-0.6802058,-1.403216
39.09898,7,1.5,0.2200794,-0.6237312,0.04303023,-0.8078736
42.90856,8,1.5,0.628553,0.3654096,0.6338796,0.2395318
46.10152,9,1.5,2.182087,-0.2283161,2.351569,-0.4336751
49.58673,10,1.5,0.9057668,-1.221345,0.5629005,-1.482871
53.71616,11,1.5,0.3635202,-1.015683,0.4366974,-1.081605
57.09103,12,1.5,1.045965,1.420998,0.7321218,0.9156863
60.66006,13,1.5,1.925458,0.5226451,2.396614,0.2633153
63.79171,14,1.5,0.9833508,-0.2285028,0.5840254,-0.3302754
72.49005,15,1.5,0.2458831,-1.353961,-0.113415,-1.235754
76.57071,16,1.5,0.8207769,-0.2407009,1.075167,-0.1956483
80.11998,17,1.5,0.9323262,0.07587328,0.818
