Time,LorR,Question,Character,Answer_State,Answer_Time
13.45606,right,1,R,correct,0.7173939
17.85176,right,5,R,correct,0.6028252
22.67825,left,2,L,correct,0.8044739
26.89534,left,4,L,correct,1.356789
31.75768,left,6,L,correct,1.158215
35.53224,left,3,L,correct,0.9568176
39.84047,left,1,L,correct,0.6814194
43.87317,right,2,R,correct,0.912941
47.72462,left,5,L,correct,0.7333374
53.14549,right,3,R,correct,0.8858948
56.45259,right,6,R,correct,0.7732849
60.06566,right,4,R,correct,1.283531
60.25323,right,9999,xxx,irrelevant_answer,9999
63.3521,left,5,L,correct,0.7085342
68.07595,right,4,R,correct,0.5911255
71.33679,right,1,R,correct,0.8436661
74.71697,right,6,R,correct,0.8382721
79.62283,left,3,L,correct,1.021599
84.79781,left,2,L,correct,0.8660355
90.62331,left,3,L,correct,0.9307632
93.55344,right,2,R,correct,0.7541428
98.19505,right,5,R,correct,0.7260361
101.4056,left,1,L,correct,0.8409348
106.0621,left,4,R,character_mistake,0.6539764
106.979,right,9999,xxx,irrelevant_answer,9999
109.9156
