time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
19.78557,1,1.1,-2.049576,1.595377,-2.053564,1.422111
29.13146,2,1.1,0.8694162,-1.018784,0.8775718,-1.335098
42.30608,3,1.1,0.003948685,-1.544493,-0.3990555,-1.31948
47.30072,4,1.1,0.3120156,-1.640266,0.3498464,-1.219234
51.54612,5,1.1,0.3852885,-0.4579614,0.2366914,-0.6354151
55.52118,6,1.1,-0.570498,-0.1866834,-0.556689,0.08451674
60.80532,7,1.1,-0.2329146,-1.255303,-0.321758,-1.386336
65.59714,8,1.1,0.4538588,-0.84781,0.5275191,-0.9510195
69.01913,9,1.1,-0.04100082,-0.7386596,-0.2056068,-0.7165227
72.56363,10,1.1,0.7805985,-0.3856932,0.7038863,-0.3551849
76.51906,11,1.1,-1.921748,-1.43236,-1.95202,-1.493309
83.76472,12,1.1,-0.7014205,0.4644851,-0.7522513,0.4453093
91.446,13,1.1,0.05533763,1.483909,-0.05505708,1.426499
98.59161,14,1.1,2.10325,1.112041,1.95575,1.076014
104.2087,15,1.1,0.650612,-0.5623975,0.6037304,-0.2402053
117.1023,16,1.1,-0.4546191,0.6675455,-0.4387143,0.4823151
120.1952,17,1.1,-1.457448,-0.8
