time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
12.28891,1,1.1,0.06907155,-0.8408221,-0.04882111,-1.015992
17.62625,2,1.1,-2.10365,-0.5888273,-1.985203,-0.5176817
21.58719,3,1.1,-1.339686,-0.9752113,-1.23272,-1.051671
26.19302,4,1.1,-1.94314,-0.9142441,-1.853419,-1.210428
30.26762,5,1.1,0.03813303,-1.688546,0.09618899,-1.240673
36.153,6,1.1,-1.914115,0.8079383,-1.834064,0.5942827
42.71648,7,1.1,-1.430544,-1.311686,-1.145344,-1.295988
47.01647,8,1.1,-1.505584,-0.5737734,-1.464795,-0.884307
51.14655,9,1.1,-0.4818856,-0.7194659,-0.2676835,-0.7374746
56.5912,10,1.1,-2.41069,-1.412109,-2.07146,-1.260269
60.92825,11,1.1,-1.245448,-0.7749377,-1.075487,-0.8236127
64.84688,12,1.1,-0.2609192,-0.9790482,-0.1388082,-0.9335437
72.99638,13,1.1,0.5427651,1.119042,0.6607372,1.189605
77.70209,14,1.1,-0.02719638,-1.449215,0.03134402,-1.475071
85.1725,15,1.1,0.6716108,-0.1913086,0.6542486,-0.1191944
89.74791,16,1.1,-1.449997,-1.113105,-1.447569,-1.14027
95.32433,17,1.1,-1.24425
