Time,LorR,Question,Character,Answer_State,Answer_Time
25.82939,left,5,L,correct,0.7493439
29.67748,left,6,L,correct,0.7867928
32.54636,left,4,L,correct,0.7601929
36.26464,right,3,R,correct,0.6370277
39.8222,left,1,L,correct,0.6974106
43.98355,right,2,R,correct,0.7290916
47.96623,right,6,R,correct,0.8001099
52.29101,left,3,L,correct,1.031265
52.47727,left,9999,xx,irrelevant_answer,9999
57.25612,left,2,L,correct,1.111816
60.65111,right,4,R,correct,0.7312317
65.14326,right,5,R,correct,0.7841949
69.44627,right,1,R,correct,0.6194
73.79352,right,4,R,correct,0.837326
77.05999,left,1,L,correct,1.018555
81.3233,right,6,R,correct,0.7736969
85.43591,right,3,R,correct,1.171257
88.6325,left,5,L,correct,0.889122
92.21745,right,2,R,correct,0.8574982
97.45969,right,1,R,correct,0.609787
102.9345,left,5,L,correct,0.5692215
105.9424,right,2,R,correct,0.8493042
108.8753,left,3,L,correct,0.6856384
113.6176,left,6,L,correct,0.7970123
118.2752,right,4,R,correct,0.7390289
122.9911,right,1,L,character_mistak
