Time,LorR,Question,Character,Answer_State,Answer_Time
9.127623,right,1,R,correct,0.816534
14.72193,left,2,L,correct,0.6913986
20.15847,left,6,L,correct,1.01749
23.27241,left,3,L,correct,0.7135086
26.12829,left,4,L,correct,0.7533112
30.57893,right,5,R,correct,0.8478889
36.05648,right,3,R,correct,1.053993
40.23038,right,4,R,correct,0.750515
44.11834,left,1,L,correct,0.8763885
48.87016,right,6,R,correct,0.9273338
54.67545,right,2,R,correct,0.8003311
59.94208,left,5,L,correct,0.7829056
65.24224,right,1,R,correct,0.8131332
68.49643,left,3,L,correct,0.8787994
71.53867,left,6,L,correct,0.841011
76.66465,left,5,L,correct,0.6157761
81.55399,left,4,L,correct,0.8795395
86.75535,left,2,L,correct,0.7696533
91.98094,left,6,L,correct,0.7755127
97.68085,left,3,L,correct,1.025925
100.9617,right,4,R,correct,0.993988
104.9023,right,5,R,correct,0.7056732
110.3956,left,2,L,correct,0.7265091
114.8323,left,1,L,correct,1.072899
120.5015,right,1,R,correct,0.8205414
125.1546,left,5,L,correct,0.7363281
128.33
