time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
11.52781,1,1.1,-2.826509,-1.655787,-2.468978,-1.327927
18.06487,2,1.1,0.192069,-1.199921,0.4326273,-1.018467
21.8874,3,1.1,-0.01456513,-0.6707412,-0.1434126,-0.7844594
24.42637,4,1.1,1.87026,1.427699,1.877698,1.462162
34.90946,5,1.1,-2.713717,-0.5025719,-2.369226,-0.4545704
39.44218,6,1.1,-0.6036062,-1.133899,-0.5196294,-1.221343
43.93927,7,1.1,-0.5142617,-0.3564682,-0.4469407,-0.4157189
48.76651,8,1.1,-0.1417677,-0.3735409,-0.08152413,-0.5124781
56.39252,9,1.1,2.239339,1.369028,2.150846,1.468916
60.41049,10,1.1,-1.025761,0.08637765,-0.9178838,-0.08527573
65.03743,11,1.1,-0.7012133,-0.8699274,-0.5694813,-0.9292403
70.08974,12,1.1,-0.6475996,-0.9279456,-0.4646883,-0.7666047
73.35477,13,1.1,1.216538,1.392688,1.321743,0.8538854
78.12019,14,1.1,-0.07299657,-0.6305037,-0.2173931,-0.763898
87.88266,15,1.1,-0.08457427,0.144759,-0.218791,0.1637468
91.70676,16,1.1,0.2534057,0.1470225,0.4171584,-0.04327136
95.99178,17,1.1
