Time,LorR,Question,Character,Answer_State,Answer_Time
12.16026,right,4,R,correct,1.076624
15.45739,left,2,L,correct,0.8740654
19.29055,right,3,R,correct,1.00098
24.87354,right,6,R,correct,0.9483757
27.88509,right,1,R,correct,0.9242516
33.26022,right,5,R,correct,1.183617
37.82064,left,4,L,correct,0.8695068
41.61985,right,2,R,correct,0.9551849
45.1453,left,3,L,correct,1.084694
51.1181,left,1,L,correct,1.30761
56.54082,left,6,L,correct,0.9637451
61.33974,left,5,L,correct,1.318489
64.73778,right,6,R,correct,1.110474
68.66648,left,1,L,correct,0.7225723
72.79797,left,4,L,correct,1.629631
77.57961,right,5,R,correct,1.169876
81.82671,left,3,L,correct,0.9255371
86.79038,left,2,L,correct,0.9757538
92.24414,left,6,L,correct,0.8545532
97.83011,left,4,L,correct,0.83535
101.3335,left,1,L,correct,0.8080368
101.5696,left,9999,xx,irrelevant_answer,9999
107.0913,left,3,L,correct,1.040771
112.0174,left,2,L,correct,0.9166412
117.6068,left,5,L,correct,0.7713928
121.3242,left,2,R,character_mistake,0.68614
