time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
9.62923,1,1.5,-0.05897786,-1.295119,-0.1373192,-0.9544377
13.48383,2,1.5,-1.349423,0.3606265,-1.442317,0.1952092
18.47219,3,1.5,-0.6287819,-0.8446473,-0.3031866,-0.7492142
23.89784,4,1.5,0.09250782,-1.09589,-0.1177663,-1.324919
28.13714,5,1.5,0.04575073,-0.862206,0.2429515,-0.877477
32.02047,6,1.5,2.407693,-0.5322066,2.296232,-0.5432298
36.63918,7,1.5,-0.0449675,0.1339585,0.2033032,-0.0003949422
41.08389,8,1.5,0.3664334,-0.9797462,0.4412335,-1.03848
44.82755,9,1.5,2.330725,-0.8203905,2.261489,-0.9032561
52.44867,10,1.5,1.65657,-0.1039558,1.628633,-0.347374
56.1898,11,1.5,-0.4321335,-1.080205,-0.1053442,-1.464363
61.02893,12,1.5,0.4166046,-0.8058848,0.08206655,-0.4381755
64.74944,13,1.5,-0.1664656,-1.232596,0.06123589,-1.169373
68.98151,14,1.5,-0.2924967,-0.5423642,-0.1369436,-0.3078361
73.2523,15,1.5,-0.06987195,-0.8792217,0.2885064,-0.9932069
77.66853,16,1.5,-0.7431509,-0.8453797,-0.391202,-0.9101928
82.94796,1
