time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
9.481522,1,1.5,-0.8389604,-1.260937,-0.7155709,-1.484076
14.08895,2,1.5,0.6735947,-1.281755,0.7463053,-0.6691186
18.62699,3,1.5,-1.106114,-0.8318819,-1.089648,-0.6427937
22.99162,4,1.5,-0.2091201,-0.8987182,0.1033132,-0.9513561
28.6169,5,1.5,-1.023811,-1.488555,-0.9939755,-1.424024
33.3326,6,1.5,-0.06746712,-1.288306,-0.1806108,-0.7376122
38.80806,7,1.5,-1.285367,-1.623995,-1.00285,-1.129578
47.25639,8,1.5,-1.24426,-0.3669235,-1.050038,-0.02295313
52.27077,9,1.5,0.1604581,-0.3890335,0.3961121,-0.5413393
56.45623,10,1.5,0.6292281,-1.21015,0.6873959,-1.224513
60.74331,11,1.5,-0.3583409,-0.7645411,-0.02925323,-0.4610394
64.88058,12,1.5,0.2423081,-0.1896353,0.6071904,-0.1212471
68.50618,13,1.5,1.171248,-0.0426919,1.632057,-0.005768258
79.10767,14,1.5,0.1026025,-0.4502975,0.2602468,-0.2412866
89.17371,15,1.5,-0.231991,-0.8310415,0.1482801,-1.148237
96.77225,16,1.5,0.6338277,0.9706021,1.068871,1.431905
101.2892,17,1.5
