time,is_recent,pos_x,pos_y,filtered_pos_x,filtered_pos_y
0.02016783,1,-261.5279,-169.4002,-130.7639,-84.70011
0.4408538,1,-261.5279,-169.4002,-196.1459,-127.0502
0.4824526,1,-261.5279,-169.4002,-228.8369,-148.2252
0.4905448,1,-261.5279,-169.4002,-245.1824,-158.8127
0.4972475,1,-261.5279,-169.4002,-253.3551,-164.1065
0.4991233,1,-261.5279,-169.4002,-257.4415,-166.7534
0.5008645,1,-261.5279,-169.4002,-259.4847,-168.0768
0.5024753,1,-261.5279,-169.4002,-260.5063,-168.7385
0.5040615,1,-261.5279,-169.4002,-261.0171,-169.0694
0.5060856,1,-261.5279,-169.4002,-261.2725,-169.2348
0.5077477,1,-261.5279,-169.4002,-261.4002,-169.3175
0.5127895,1,-261.5279,-169.4002,-261.4641,-169.3589
0.5152657,1,-261.5279,-169.4002,-261.496,-169.3795
0.5169847,1,-261.5279,-169.4002,-261.5119,-169.3899
0.5187111,1,-261.5279,-169.4002,-261.5199,-169.3951
0.5206695,1,-261.5279,-169.4002,-261.5239,-169.3976
0.5224347,1,-261.5279,-169.4002,-261.5259,-169.3989
0.5241923,1,-261.5279,-169.4002,-261.5269,-169.3996
0.5269427,1,-261.5279,-169.4002,-261.5274,-169.3999
0.5319033,1,-261.5279,-169.4002,-261.5276,-169.4001
0.5342116,1,-261.5279,-169.4002,-261.5278,-169.4001
0.5359387,1,-261.5279,-169.4002,-261.5278,-169.4002
0.5375073,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5390913,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5408144,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5472858,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5491273,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5506802,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5522265,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5544889,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5562949,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5581162,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5628693,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5647645,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5663142,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5678697,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5698199,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5719421,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5747383,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5790567,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5807307,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5822616,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5838318,1,-261.5279,-169.4002,-261.5279,-169.4002
0.585407,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5870149,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5892887,1,-261.5279,-169.4002,-261.5279,-169.4002
0.5980158,1,-261.5279,-169.4002,-261.5279,-169.4002
0.6011648,1,-261.5279,-169.4002,-261.5279,-169.4002
0.6031561,1,-261.5279,-169.4002,-261.5279,-169.4002
0.6060798,1,-261.5279,-169.4002,-261.5279,-169.4002
0.6107459,1,-261.5279,-169.4002,-261.5279,-169.4002
0.6123381,1,-261.5279,-169.4002,-261.5279,-169.4002
0.6144629,1,-261.5279,-169.4002,-261.5279,-169.4002
0.6166067,1,-261.5279,-169.4002,-261.5279,-169.4002
0.6186092,1,-261.5279,-169.4002,-261.5279,-169.4002
0.6268859,1,-261.5279,-169.4002,-261.5279,-169.4002
0.6289432,1,-261.5279,-169.4002,-261.5279,-169.4002
0.6305218,1,-261.5279,-169.4002,-261.5279,-169.4002
0.6321163,1,-261.5279,-169.4002,-261.5279,-169.4002
