time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
16.89687,1,1.5,-0.9838046,-0.9703012,-0.7974485,-0.8430241
22.64908,2,1.5,-1.13666,-1.045031,-1.248426,-1.461592
26.91574,3,1.5,-0.3740257,-0.9064643,-0.5913419,-0.6017294
31.46335,4,1.5,0.4698104,-1.125173,0.6830236,-0.8620704
35.51646,5,1.5,-0.1915274,-1.553825,-0.1701139,-1.385912
39.93899,6,1.5,-0.9982787,-0.3742823,-1.133413,-0.3696638
44.36494,7,1.5,0.412839,-0.9704406,0.3346867,-1.498109
50.79649,8,1.5,-1.432991,-0.763242,-1.410363,-0.3536656
55.88302,9,1.5,-2.342719,-1.497824,-1.775277,-1.482766
60.80708,10,1.5,-2.266137,-0.656686,-2.418566,-0.8529587
66.03375,11,1.5,-0.8325101,-0.9658423,-0.7117251,-0.5865981
78.0286,12,1.5,-2.149708,-0.4396647,-2.392603,-0.339628
82.90637,13,1.5,2.063183,-0.8295387,2.274522,-0.1237581
88.67389,14,1.5,-2.359747,-0.3569786,-2.234366,-0.9260293
97.75764,15,1.5,-2.136234,0.1127586,-2.34423,0.5060423
101.7772,16,1.5,-1.362526,-0.4272854,-1.356959,-0.107961
106.5912,17,1.5,-
