time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
34.45905,1,1.1,-0.9869379,-1.569095,-0.7866565,-1.326466
39.15555,2,1.1,-0.2390607,-0.2731384,-0.1197454,-0.4282826
42.39969,3,1.1,-0.3926332,-0.4422579,-0.2606943,-0.6357936
46.79678,4,1.1,-1.015358,-0.8168187,-0.8772035,-0.7976379
51.4706,5,1.1,0.1021231,-0.4291049,0.2753807,-0.1816145
55.16013,6,1.1,2.260868,-0.6572499,2.055334,-0.4180408
62.19405,7,1.1,-2.348121,-0.5840432,-2.463037,-0.6361128
66.53655,8,1.1,-1.482994,-0.5635382,-1.199016,-0.5680875
70.65021,9,1.1,-1.068593,-1.641351,-0.9538802,-1.337665
74.951,10,1.1,-1.30258,-1.18427,-1.326098,-1.412337
85.14744,11,1.1,2.535295,1.336755,2.265634,0.9158147
99.51469,12,1.1,-0.7279103,-1.477486,-0.8601037,-1.325879
104.7838,13,1.1,-1.928127,-0.9813363,-2.23482,-0.9809251
109.0678,14,1.1,-1.848952,-0.9453164,-2.181274,-0.8415291
113.0358,15,1.1,-0.1940367,-0.8015263,-0.3649945,-0.8676867
116.6097,16,1.1,0.08183713,-0.8814189,0.06236604,-0.8244392
121.4366,17,1
