time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
23.38953,1,1.1,2.186774,-0.8797562,1.970355,-0.6100449
27.22608,2,1.1,2.068398,-0.6477818,1.570803,-0.6138481
31.507,3,1.1,0.4241177,-0.05847668,0.365852,-0.2060456
33.97201,4,1.1,2.315579,1.295271,1.991899,1.263804
39.18805,5,1.1,-0.7982596,-0.9104686,-0.6801049,-1.016367
44.62797,6,1.1,-1.939899,-1.00222,-1.990065,-1.066564
52.24763,7,1.1,-2.625452,1.264134,-2.271069,1.046931
59.38451,8,1.1,-1.934455,1.392173,-1.867124,1.344003
63.54222,9,1.1,2.726217,-0.8348381,2.262545,-0.7811094
69.03896,10,1.1,2.282468,-1.271127,1.949588,-1.036766
78.15574,11,1.1,2.494026,1.29358,2.390891,1.292301
82.24077,12,1.1,2.218471,-0.6069731,2.073063,-0.5135268
85.97958,13,1.1,-1.947303,-0.8039775,-2.070041,-0.933121
90.40969,14,1.1,-1.913452,-0.8811833,-2.105052,-0.9933499
108.8803,15,1.1,-1.405313,0.8065228,-1.427935,0.7980399
117.2631,16,1.1,-2.210937,0.5732769,-2.057355,0.4536434
120.7005,17,1.1,-1.253915,-0.5487399,-1.520222,-
