Time,LorR,Question,Character,Answer_State,Answer_Time
11.81697,left,1,L,correct,0.7084961
16.99817,right,2,R,correct,0.7273445
22.53576,right,4,L,character_mistake,1.474319
22.73665,left,9999,xx,irrelevant_answer,9999
26.74958,left,6,L,correct,0.9110756
32.47368,left,3,L,correct,0.72118
40.54999,right,1,R,correct,0.6735153
43.78712,left,5,R,character_mistake,0.6957092
49.36459,right,6,R,correct,1.004662
53.66267,left,2,L,correct,0.9084396
59.75291,right,3,R,correct,1.187042
64.41566,right,4,R,correct,0.7748413
69.76414,left,2,L,correct,0.7636185
74.31858,left,3,L,correct,0.7985153
77.93256,left,5,L,correct,1.237938
81.12821,right,4,R,correct,0.9700089
84.48978,left,6,L,correct,0.9277649
88.37917,left,1,L,correct,0.8184357
92.15665,left,5,R,character_mistake,0.5708694
92.72908,right,9999,xxx,irrelevant_answer,9999
96.49452,right,1,R,correct,0.8123779
102.0609,left,2,L,correct,1.018463
107.259,left,3,L,correct,0.8274994
112.6937,left,6,L,correct,0.9547119
115.6956,right,4,R,correct,0.81
