Time,LorR,Question,Character,Answer_State,Answer_Time
3.090071,left,9999,xx,irrelevant_answer,9999
3.248804,right,9999,xxx,irrelevant_answer,9999
3.364168,left,9999,xx,irrelevant_answer,9999
3.662188,right,9999,xxx,irrelevant_answer,9999
3.671648,left,9999,xx,irrelevant_answer,9999
3.839426,right,9999,xxx,irrelevant_answer,9999
3.997869,left,9999,xx,irrelevant_answer,9999
4.080786,right,9999,xxx,irrelevant_answer,9999
4.270689,left,9999,xx,irrelevant_answer,9999
4.270727,right,9999,xxx,irrelevant_answer,9999
14.15405,right,2,R,correct,0.8451614
19.90337,right,5,R,correct,0.7984505
24.99557,left,3,L,correct,0.7270927
30.05265,right,6,R,correct,1.138783
35.06736,left,4,L,correct,0.7359009
40.8305,right,1,R,correct,1.914604
45.28712,left,1,L,correct,0.715004
48.65011,left,6,L,correct,1.168243
53.04576,left,5,L,correct,0.5337296
58.58878,left,2,L,correct,0.9545059
62.74944,right,4,R,correct,1.025703
66.32529,right,3,R,correct,0.7901611
71.90218,left,4,L,correct,0.596199
77.80595,right,2,R,
