time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
16.65918,1,1.5,0.3088746,-1.17313,0.3064642,-1.047129
21.56174,2,1.5,-1.999531,-0.9269712,-2.270854,-0.6323026
25.88613,3,1.5,-1.894996,-1.073575,-1.950401,-0.846108
29.5832,4,1.5,-1.53765,-0.8619182,-1.588389,-0.5561156
33.79473,5,1.5,0.4678196,-1.058104,0.3344697,-0.7047131
37.14047,6,1.5,1.501031,0.88008,1.481229,0.7093896
40.46731,7,1.5,2.100656,-0.994297,2.386809,-0.4891374
44.67529,8,1.5,-0.1827708,-1.349448,-0.08741769,-0.9959197
48.78405,9,1.5,-1.645676,-1.470374,-1.132377,-1.366879
52.72252,10,1.5,-0.2355896,-0.6438234,-0.1760387,-0.5130372
56.85572,11,1.5,1.027889,-0.8685684,0.8755305,-0.7360526
63.48043,12,1.5,-0.265088,-1.573251,-0.06211504,-1.239989
67.77272,13,1.5,2.500797,-0.9206281,2.278947,-0.6906508
72.25764,14,1.5,2.242781,-1.570181,2.137638,-1.418794
76.94508,15,1.5,-0.9530119,-1.246455,-0.7273492,-1.038893
81.75771,16,1.5,-1.464214,-1.315156,-1.144472,-1.009601
86.7798,17,1.5,0.8752967,-0.59
