Time,LorR,Question,Character,Answer_State,Answer_Time
10.70313,left,1,L,correct,0.9087257
14.60558,right,3,R,correct,0.7240677
19.09386,right,6,R,correct,0.8424072
24.4048,right,4,R,correct,0.7486305
28.77357,right,5,R,correct,0.6656418
32.53209,left,2,L,correct,0.715683
35.96219,left,6,L,correct,0.7781487
39.61528,right,1,R,correct,0.6531715
43.36761,left,5,L,correct,0.7298241
47.57208,right,4,L,character_mistake,0.8117065
47.76382,left,9999,xx,irrelevant_answer,9999
52.52626,left,3,L,correct,0.6324387
57.23,right,2,R,correct,0.6941605
61.6413,left,5,L,correct,0.7931824
66.30413,right,6,L,character_mistake,0.853981
66.48302,left,9999,xx,irrelevant_answer,9999
70.53047,left,2,L,correct,0.7810974
73.93523,left,4,L,correct,0.7991028
78.01669,left,1,L,correct,0.9412918
82.75529,left,3,L,correct,0.6820984
86.67175,left,2,L,correct,0.7479858
90.16773,left,1,L,correct,0.6859665
93.21217,left,6,L,correct,0.7566833
97.11362,right,5,R,correct,0.8729858
101.2619,right,4,R,correct,0.7887039
104
