time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
17.6552,1,1.1,0.6123524,-0.8482659,0.6403462,-0.6729258
25.26492,2,1.1,-1.971702,0.9456467,-1.729062,1.122248
32.72094,3,1.1,-0.3991343,1.214252,-0.5426154,1.39176
38.10575,4,1.1,-1.893876,-1.206172,-2.002414,-1.093296
47.79172,5,1.1,0.03078128,1.247856,0.05983217,1.452905
52.11011,6,1.1,-0.2404566,-0.821302,0.06927251,-0.6641656
56.4592,7,1.1,-2.460359,-1.065324,-2.40984,-1.00663
66.56261,8,1.1,0.2076394,-0.5851797,0.2597988,-0.7540901
70.94138,9,1.1,-2.070393,-1.333891,-2.121952,-1.449126
75.14558,10,1.1,-1.817966,-1.007923,-1.725747,-1.209678
79.7657,11,1.1,-2.061246,-0.87419,-2.175978,-0.6774347
90.81525,12,1.1,-2.307462,-0.9505889,-2.209524,-0.8577999
95.54776,13,1.1,-1.265186,-0.618202,-1.217715,-0.6253437
106.2425,14,1.1,-0.8635936,-0.9826289,-0.9883543,-1.303654
112.2509,15,1.1,-2.176595,-0.6950002,-2.30029,-0.3638149
121.5783,16,1.1,-0.2945676,0.2637883,-0.3066424,0.3058903
128.1452,17,1.1,-2.27613,1.36
