time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
11.4886,1,1.5,-2.621591,-1.148636,-2.393654,-0.6461363
16.8062,2,1.5,-1.033133,-0.3964061,-0.852632,-0.5462147
21.09738,3,1.5,1.844935,-0.6458923,1.407628,-0.4733881
24.51853,4,1.5,0.8696039,-1.408998,0.6063171,-1.492422
32.74557,5,1.5,2.533089,0.8487521,2.459562,0.8590602
39.21258,6,1.5,-2.625489,-1.708809,-2.496567,-1.473865
44.05814,7,1.5,-0.8250094,-1.292277,-1.068435,-1.356585
47.77505,8,1.5,-2.606372,-0.6554247,-2.233905,-0.6034653
51.74977,9,1.5,-1.786864,-0.1291223,-1.663679,-0.4518186
55.49928,10,1.5,0.8744764,-1.046902,1.292917,-1.347914
66.64339,11,1.5,1.357147,1.37096,0.8846879,1.177584
70.5765,12,1.5,1.792585,-0.7539414,2.209417,-0.7100427
75.451,13,1.5,-0.948582,-0.6119386,-0.853362,0.02814312
81.05698,14,1.5,2.217918,-1.256568,1.725882,-1.127405
87.73302,15,1.5,-1.787732,-1.313011,-1.075935,-1.272702
94.69708,16,1.5,-1.635558,0.6624954,-1.618046,0.5631458
99.24193,17,1.5,-0.35945,-1.258308,-0.2123
