time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
12.5625,1,1.5,-1.452371,-1.694314,-1.096867,-1.393178
17.33547,2,1.5,-0.5026622,-1.572095,-0.1081155,-1.476787
21.75857,3,1.5,-1.327937,-1.29584,-0.9196785,-1.360309
30.03717,4,1.5,-0.566559,1.846655,-0.8527131,1.327774
35.94816,5,1.5,-1.11487,-1.586121,-1.197794,-1.431124
41.33567,6,1.5,-2.020112,-1.778241,-1.791929,-1.183736
50.05138,7,1.5,-1.121026,-0.01110147,-1.058672,-0.3858275
55.44324,8,1.5,-1.996746,-1.405995,-2.053111,-1.349859
61.15777,9,1.5,-0.0533602,-1.313042,0.5498726,-1.023573
66.96659,10,1.5,-0.9156934,-1.584439,-0.5989803,-1.422729
73.85145,11,1.5,-2.978952,-1.034578,-2.463639,-0.8875411
78.38351,12,1.5,-1.27198,-0.2855374,-1.569097,-0.4111527
82.99398,13,1.5,0.2992686,-1.826639,0.5371599,-1.323672
88.39328,14,1.5,-0.7287084,-0.6452419,-0.8853402,-0.8934008
93.87388,15,1.5,-0.498351,-1.357058,0.08983226,-1.196045
98.43893,16,1.5,-0.5141218,-0.6812971,-0.3281419,-0.638306
103.2673,17,1.5,-2.4858
