time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
16.55418,1,1.5,1.576012,1.738044,1.212428,1.251521
20.56285,2,1.5,0.6170213,-1.149308,0.4843263,-1.097042
37.37037,3,1.5,-2.235583,1.728397,-1.890028,1.392786
43.36976,4,1.5,-0.4342465,-0.7851705,0.07263479,-0.7174634
49.50212,5,1.5,-0.3087589,0.9809213,-0.8611647,1.122497
55.5551,6,1.5,-1.703565,-1.472148,-1.821016,-1.483944
59.86069,7,1.5,-0.5187305,-1.239197,-0.4502617,-1.314423
65.29106,8,1.5,-0.3646933,-0.9613147,-0.2791169,-0.8950953
69.97792,9,1.5,-0.3292053,-1.394955,-0.5991699,-1.284344
73.87869,10,1.5,-2.186841,-0.3095829,-2.489061,-0.833657
78.07455,11,1.5,-1.403757,-0.6332526,-1.566596,-0.8674203
84.35237,12,1.5,-0.73568,-1.494628,-0.5107536,-1.411776
88.84215,13,1.5,-0.5412507,-0.2701228,-0.1576772,-0.2805813
91.89771,14,1.5,1.196537,0.9585662,1.380005,0.5775709
96.21745,15,1.5,-0.2644369,-1.393359,0.1965831,-1.182619
105.2864,16,1.5,2.719781,1.76439,2.259583,1.204415
109.6279,17,1.5,-1.788165,-0.57
