Time,LorR,Question,Character,Answer_State,Answer_Time
8.803633,left,1,L,correct,0.6447449
12.81339,right,2,R,correct,0.7389488
17.2072,right,5,R,correct,0.7768135
20.69196,right,6,L,character_mistake,0.749836
26.01075,right,4,R,correct,0.8769417
29.80945,right,3,R,correct,0.5999107
33.34613,left,2,L,correct,0.525116
38.83138,left,4,L,correct,0.8494415
43.31927,right,6,R,correct,0.5936279
47.01257,left,5,L,correct,0.8067703
51.70538,left,3,L,correct,0.5997696
57.20709,right,1,R,correct,0.553978
60.63665,left,4,L,correct,0.8422089
63.1917,left,2,L,correct,0.4976501
67.05212,left,6,L,correct,1.241493
71.69582,left,5,L,correct,0.5740433
74.3453,left,3,L,correct,0.5241089
78.36983,right,1,R,correct,0.9232101
81.96682,right,6,R,correct,0.6701584
86.3866,left,5,L,correct,1.358429
91.8792,left,2,R,character_mistake,0.6390076
97.08787,left,3,L,correct,0.7703171
102.9343,left,1,L,correct,0.8555603
107.4464,right,4,R,correct,1.035309
112.7083,left,6,L,correct,1.226532
116.8044,right,3,R,correct
