time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
13.29226,1,1.5,-2.36729,-1.614409,-2.274195,-1.350408
18.79852,2,1.5,-0.7664255,-1.183739,-0.8027969,-1.350587
23.24429,3,1.5,2.046774,-1.096099,2.019363,-0.7732275
29.35264,4,1.5,-1.345067,-1.639124,-1.522437,-1.093911
33.74079,5,1.5,-0.6212168,-0.4656373,-0.1396459,-0.2435395
37.99561,6,1.5,1.483706,-0.8663817,1.797343,-0.7492967
43.90562,7,1.5,-0.6521399,-1.567737,-0.7199712,-1.007573
48.9651,8,1.5,-0.5478076,-0.9673066,-0.786898,-0.5616074
51.36009,9,1.5,1.585361,1.46432,1.097215,1.415022
55.9204,10,1.5,-2.258832,-1.561847,-2.326782,-1.438041
64.44253,11,1.5,2.831418,1.632719,2.37301,1.35154
68.2191,12,1.5,0.8374967,0.6947246,0.6809773,0.3698269
71.70324,13,1.5,-0.9153548,-0.6804204,-0.8933094,-0.8339598
77.78836,14,1.5,0.6667294,0.7921432,0.732915,0.485916
82.73727,15,1.5,-0.04134083,-0.1855966,0.05726641,-0.2997823
86.67482,16,1.5,0.406415,-1.008553,0.312389,-0.9051866
96.46677,17,1.5,-2.579472,-0.9199528,
