time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
9.597233,1,1.5,-0.4909491,-0.4513819,0.1460908,-0.7472754
13.60824,2,1.5,2.148587,-0.8411164,1.91752,-0.5842586
17.05952,3,1.5,-0.3413181,-1.297476,0.1450531,-1.314349
22.03668,4,1.5,-1.762428,-0.497573,-1.745412,-0.5340947
25.89267,5,1.5,-1.305672,-0.7058467,-1.400828,-0.6754832
30.10151,6,1.5,-2.557497,-0.7207709,-2.220429,-0.9385256
35.16523,7,1.5,-0.8754391,-1.610383,-0.5388798,-1.480947
39.37581,8,1.5,-0.8792979,-1.15652,-0.4129485,-1.230186
50.42892,9,1.5,0.6751055,-1.146793,0.6968964,-1.210537
54.68017,10,1.5,-0.365371,-1.613836,-0.257966,-1.326641
61.14889,11,1.5,-1.560663,-1.208436,-1.755791,-1.20804
66.82385,12,1.5,-1.723995,-0.8463782,-2.087998,-0.7274238
71.39223,13,1.5,-0.195465,-0.6951685,-0.08357656,-0.7427183
75.34209,14,1.5,2.155443,-0.008374386,2.498354,-0.05098725
78.7758,15,1.5,0.1830409,0.1116653,0.1609158,-0.1765509
82.15175,16,1.5,0.7898197,-0.9256983,1.028902,-0.5509034
87.35333,17,1.5,-1
