time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
9.957215,1,1.3,2.578115,-1.272254,2.354044,-1.20394
18.86323,2,1.3,-1.340283,1.239393,-1.193032,0.9810517
24.34942,3,1.3,-1.684002,0.6482661,-1.408674,0.3890837
33.95706,4,1.3,-1.656531,0.9656438,-1.809333,1.075631
37.75432,5,1.3,-0.1771943,-0.7998967,-0.4148445,-0.5573012
47.45763,6,1.3,0.0824327,-0.5706987,-0.01798798,-0.3771665
50.06487,7,1.3,1.867692,1.42873,2.203482,1.147877
54.63806,8,1.3,0.7150562,-0.006228287,0.5594168,-0.1742721
59.86451,9,1.3,-2.628602,-1.405557,-2.366288,-1.489563
64.69825,10,1.3,-1.195776,-0.4170165,-0.8458952,-0.4705718
69.98346,11,1.3,-0.6415533,-0.7886556,-0.5783818,-0.8060994
74.75267,12,1.3,-0.6109192,-0.306104,-0.5016991,-0.8051111
79.98907,13,1.3,-0.6158095,-0.6271676,-0.7219648,-0.9693802
85.3413,14,1.3,-0.71977,-1.308649,-0.5445107,-1.377322
90.19243,15,1.3,0.2683883,-0.2350974,0.06241757,-0.6551421
94.31857,16,1.3,-0.7044445,0.08754177,-0.5472036,-0.1082858
101.0586,17,1.3,
