Time,LorR,Question,Character,Answer_State,Answer_Time
11.98122,left,1,L,correct,0.7042198
16.66825,right,3,R,correct,0.7269974
21.59797,right,2,R,correct,0.5897179
27.42779,right,6,R,correct,1.167267
31.11176,left,4,L,correct,0.9770241
36.30031,right,5,R,correct,0.8712196
41.14477,left,3,L,correct,0.9039001
44.72806,left,2,L,correct,0.6027374
49.49144,right,4,R,correct,0.7780457
54.21482,left,5,L,correct,0.7810287
59.21059,right,1,R,correct,0.7178497
64.69737,left,6,L,correct,0.8953857
70.71484,left,4,L,correct,1.003479
74.39175,left,3,L,correct,1.098236
77.2782,left,5,L,correct,0.7037811
80.29218,left,2,L,correct,0.5765762
83.68391,left,1,L,correct,0.6069489
88.2574,left,6,L,correct,0.6745682
91.67889,right,2,R,correct,0.7678833
97.19333,left,5,L,correct,0.6025162
101.4333,right,1,R,correct,0.9506302
104.7928,left,3,L,correct,0.8749084
110.1129,right,6,R,correct,0.6751251
115.0434,left,4,L,correct,0.7115784
119.7805,right,4,R,correct,0.7140961
123.4752,right,6,L,character_mistake,1.
