time,ansTime1,ansTime2,ansTime3,ansTimeAve
0.01668072,7,7,7,0
0.01668072,7,7,7,0
0.01668072,7,7,7,0
0.01668072,7,7,7,0
0.01668072,7,7,7,0
0.01668072,7,7,7,0
0.05867863,7,7,7,0
0.05867863,7,7,7,0
0.05867863,7,7,7,0
0.05867863,7,7,7,0
0.05867863,7,7,7,0
0.05867863,7,7,7,0
0.06995201,7,7,7,0
0.06995201,7,7,7,0
0.06995201,7,7,7,0
0.06995201,7,7,7,0
0.06995201,7,7,7,0
0.06995201,7,7,7,0
0.0797987,7,7,7,0
0.0797987,7,7,7,0
0.0797987,7,7,7,0
0.0797987,7,7,7,0
0.0797987,7,7,7,0
0.0797987,7,7,7,0
0.0875349,7,7,7,0
0.0875349,7,7,7,0
0.0875349,7,7,7,0
0.0875349,7,7,7,0
0.0875349,7,7,7,0
0.0875349,7,7,7,0
0.09377575,7,7,7,0
0.09377575,7,7,7,0
0.09377575,7,7,7,0
0.09377575,7,7,7,0
0.09377575,7,7,7,0
0.09377575,7,7,7,0
0.1054764,7,7,7,0
0.1054764,7,7,7,0
0.1054764,7,7,7,0
0.1054764,7,7,7,0
0.1054764,7,7,7,0
0.1054764,7,7,7,0
0.1158705,7,7,7,0
0.1158705,7,7,7,0
0.1158705,7,7,7,0
0.1158705,7,7,7,0
0.1158705,7,7,7,0
0.1158705,7,7,7,0
0.1267347,7,7,7,0
0.1267347,7,7,7,0
0.1267347,7,7,7,0
0.1267347,7,7,7,0
0.1267347,7,7,7,0
0.1267347,7,7,7,0
0.1369333,7,7,7,0
0.1369333,7,7,7,0
0.1369333,7,7,7,0
0.1369333,7,7,7,0
0.1369333,7,7,7,0
0.1369333,7,7,7,0
0.147727,7,7,7,0
0.147727,7,7,7,0
0.147727,7,7,7,0
0.147727,7,7,7,0
0.147727,7,7,7,0
0.147727,7,7,7,0
0.1581182,7,7,7,0
0.1581182,7,7,7,0
0.1581182,7,7,7,0
0.1581182,7,7,7,0
0.1581182,7,7,7,0
0.1581182,7,7,7,0
0.1709051,7,7,7,0
0.1709051,7,7,7,0
0.1709051,7,7,7,0
0.1709051,7,7,7,0
0.1709051,7,7,7,0
0.1709051,7,7,7,0
0.1804647,7,7,7,0
0.1804647,7,7,7,0
0.1804647,7,7,7,0
0.1804647,7,7,7,0
0.1804647,7,7,7,0
0.1804647,7,7,7,0
0.1908007,7,7,7,0
0.1908007,7,7,7,0
0.1908007,7,7,7,0
0.1908007,7,7,7,0
0.1908007,7,7,7,0
0.1908007,7,7,7,0
0.2037497,7,7,7,0
0.2037497,7,7,7,0
0.2037497,7,7,7,0
0.2037497,7,7,7,0
0.2037497,7,7,7,0
0.2037497,7,7,7,0
0.2119818,7,7,7,0
0.2119818,7,7,7,0
0.2119818,7,7,7,0
0.2119818,7,7,7,0
0.2119818,7,7,7,0
0.2119818,7,7,7,0
0.2234221,7,7,7,0
0.2234221,7,7,7,0
0.2234221,7,7,7,0
0.2234221,7,7,7,0
0.2234221,7,7,7,0
0.2234221,7,7,7,0
0.2341814,7,7,7,0
0.2341814,7,7,7,0
0.2341814,7,7,7,0
0.2341814,7,7,7,0
0.2341814,7,7,7,0
0.2341814,7,7,7,0
0.245513,7,7,7,0
0.245513,7,7,7,0
0.245513,7,7,7,0
0.245513,7,7,7,0
0.245513,7,7,7,0
0.245513,7,7,7,0
0.2561636,7,7,7,0
0.2561636,7,7,7,0
0.2561636,7,7,7,0
0.2561636,7,7,7,0
0.2561636,7,7,7,0
0.2561636,7,7,7,0
0.2684031,7,7,7,0
0.2684031,7,7,7,0
0.2684031,7,7,7,0
0.2684031,7,7,7,0
0.2684031,7,7,7,0
0.2684031,7,7,7,0
0.2778769,7,7,7,0
0.2778769,7,7,7,0
0.2778769,7,7,7,0
0.2778769,7,7,7,0
0.2778769,7,7,7,0
0.2778769,7,7,7,0
0.2888784,7,7,7,0
0.2888784,7,7,7,0
0.2888784,7,7,7,0
0.2888784,7,7,7,0
0.2888784,7,7,7,0
0.2888784,7,7,7,0
0.2967005,7,7,7,0
0.2967005,7,7,7,0
0.2967005,7,7,7,0
0.2967005,7,7,7,0
0.2967005,7,7,7,0
0.2967005,7,7,7,0
0.3090925,7,7,7,0
0.3090925,7,7,7,0
0.3090925,7,7,7,0
0.3090925,7,7,7,0
0.3090925,7,7,7,0
0.3090925,7,7,7,0
0.3207617,7,7,7,0
0.3207617,7,7,7,0
0.3207617,7,7,7,0
0.3207617,7,7,7,0
0.3207617,7,7,7,0
0.3207617,7,7,7,0
0.3293581,7,7,7,0
0.3293581,7,7,7,0
0.3293581,7,7,7,0
0.3293581,7,7,7,0
0.3293581,7,7,7,0
0.3293581,7,7,7,0
0.3414373,7,7,7,0
0.3414373,7,7,7,0
0.3414373,7,7,7,0
0.3414373,7,7,7,0
0.3414373,7,7,7,0
0.3414373,7,7,7,0
0.3521719,7,7,7,0
0.3521719,7,7,7,0
0.3521719,7,7,7,0
0.3521719,7,7,7,0
0.3521719,7,7,7,0
0.3521719,7,7,7,0
0.3628244,7,7,7,0
0.3628244,7,7,7,0
0.3628244,7,7,7,0
0.3628244,7,7,7,0
0.3628244,7,7,7,0
0.3628244,7,7,7,0
0.3728495,7,7,7,0
0.3728495,7,7,7,0
0.3728495,7,7,7,0
0.3728495,7,7,7,0
0.3728495,7,7,7,0
0.3728495,7,7,7,0
0.3861055,7,7,7,0
0.3861055,7,7,7,0
0.3861055,7,7,7,0
0.3861055,7,7,7,0
0.3861055,7,7,7,0
0.3861055,7,7,7,0
0.3943338,7,7,7,0
0.3943338,7,7,7,0
0.3943338,7,7,7,0
0.3943338,7,7,7,0
0.3943338,7,7,7,0
0.3943338,7,7,7,0
0.4051867,7,7,7,0
0.4051867,7,7,7,0
0.4051867,7,7,7,0
0.4051867,7,7,7,0
0.4051867,7,7,7,0
0.4051867,7,7,7,0
0.4137506,7,7,7,0
0.4137506,7,7,7,0
0.4137506,7,7,7,0
0.4137506,7,7,7,0
0.4137506,7,7,7,0
0.4137506,7,7,7,0
0.4249544,7,7,7,0
0.4249544,7,7,7,0
0.4249544,7,7,7,0
0.4249544,7,7,7,0
0.4249544,7,7,7,0
0.4249544,7,7,7,0
0.4356909,7,7,7,0
0.4356909,7,7,7,0
0.4356909,7,7,7,0
0.4356909,7,7,7,0
0.4356909,7,7,7,0
0.4356909,7,7,7,0
0.4459753,7,7,7,0
0.4459753,7,7,7,0
0.4459753,7,7,7,0
0.4459753,7,7,7,0
0.4459753,7,7,7,0
0.4459753,7,7,7,0
0.4567213,7,7,7,0
0.4567213,7,7,7,0
0.4567213,7,7,7,0
0.4567213,7,7,7,0
0.4567213,7,7,7,0
0.4567213,7,7,7,0
0.4683733,7,7,7,0
0.4683733,7,7,7,0
0.4683733,7,7,7,0
0.4683733,7,7,7,0
0.4683733,7,7,7,0
0.4683733,7,7,7,0
0.4776163,7,7,7,0
0.4776163,7,7,7,0
0.4776163,7,7,7,0
0.4776163,7,7,7,0
0.4776163,7,7,7,0
0.4776163,7,7,7,0
0.4890661,7,7,7,0
0.4890661,7,7,7,0
0.4890661,7,7,7,0
0.4890661,7,7,7,0
0.4890661,7,7,7,0
0.4890661,7,7,7,0
0.4975519,7,7,7,0
0.4975519,7,7,7,0
0.4975519,7,7,7,0
0.4975519,7,7,7,0
0.4975519,7,7,7,0
0.4975519,7,7,7,0
0.5099974,7,7,7,0
0.5099974,7,7,7,0
0.5099974,7,7,7,0
0.5099974,7,7,7,0
0.5099974,7,7,7,0
0.5099974,7,7,7,0
0.5218515,7,7,7,0
0.5218515,7,7,7,0
0.5218515,7,7,7,0
0.5218515,7,7,7,0
0.5218515,7,7,7,0
0.5218515,7,7,7,0
0.5312624,7,7,7,0
0.5312624,7,7,7,0
0.5312624,7,7,7,0
0.5312624,7,7,7,0
0.5312624,7,7,7,0
0.5312624,7,7,7,0
0.5432138,7,7,7,0
0.5432138,7,7,7,0
0.5432138,7,7,7,0
0.5432138,7,7,7,0
0.5432138,7,7,7,0
0.5432138,7,7,7,0
0.5542288,7,7,7,0
0.5542288,7,7,7,0
0.5542288,7,7,7,0
0.5542288,7,7,7,0
0.5542288,7,7,7,0
0.5542288,7,7,7,0
0.5645666,7,7,7,0
0.5645666,7,7,7,0
0.5645666,7,7,7,0
0.5645666,7,7,7,0
0.5645666,7,7,7,0
0.5645666,7,7,7,0
0.5747843,7,7,7,0
0.5747843,7,7,7,0
0.5747843,7,7,7,0
0.5747843,7,7,7,0
0.5747843,7,7,7,0
0.5747843,7,7,7,0
0.5865984,7,7,7,0
0.5865984,7,7,7,0
0.5865984,7,7,7,0
0.5865984,7,7,7,0
0.5865984,7,7,7,0
0.5865984,7,7,7,0
0.5956926,7,7,7,0
0.5956926,7,7,7,0
0.5956926,7,7,7,0
0.5956926,7,7,7,0
0.5956926,7,7,7,0
0.5956926,7,7,7,0
0.6072474,7,7,7,0
0.6072474,7,7,7,0
0.6072474,7,7,7,0
0.6072474,7,7,7,0
0.6072474,7,7,7,0
0.6072474,7,7,7,0
0.6175852,7,7,7,0
0.6175852,7,7,7,0
0.6175852,7,7,7,0
0.6175852,7,7,7,0
0.6175852,7,7,7,0
0.6175852,7,7,7,0
0.6272421,7,7,7,0
0.6272421,7,7,7,0
0.6272421,7,7,7,0
0.6272421,7,7,7,0
0.6272421,7,7,7,0
0.6272421,7,7,7,0
0.6375742,7,7,7,0
0.6375742,7,7,7,0
0.6375742,7,7,7,0
0.6375742,7,7,7,0
0.6375742,7,7,7,0
0.6375742,7,7,7,0
0.6480894,7,7,7,0
0.6480894,7,7,7,0
0.6480894,7,7,7,0
0.6480894,7,7,7,0
0.6480894,7,7,7,0
0.6480894,7,7,7,0
0.659194,7,7,7,0
0.659194,7,7,7,0
0.659194,7,7,7,0
0.659194,7,7,7,0
0.659194,7,7,7,0
0.659194,7,7,7,0
0.6703806,7,7,7,0
0.6703806,7,7,7,0
0.6703806,7,7,7,0
0.6703806,7,7,7,0
0.6703806,7,7,7,0
0.6703806,7,7,7,0
0.6812449,7,7,7,0
0.6812449,7,7,7,0
0.6812449,7,7,7,0
0.6812449,7,7,7,0
0.6812449,7,7,7,0
0.6812449,7,7,7,0
0.6909018,7,7,7,0
0.6909018,7,7,7,0
0.6909018,7,7,7,0
0.6909018,7,7,7,0
0.6909018,7,7,7,0
0.6909018,7,7,7,0
0.702426,7,7,7,0
0.702426,7,7,7,0
0.702426,7,7,7,0
0.702426,7,7,7,0
0.702426,7,7,7,0
0.702426,7,7,7,0
0.711566,7,7,7,0
0.711566,7,7,7,0
0.711566,7,7,7,0
0.711566,7,7,7,0
0.711566,7,7,7,0
0.711566,7,7,7,0
0.7219343,7,7,7,0
0.7219343,7,7,7,0
0.7219343,7,7,7,0
0.7219343,7,7,7,0
0.7219343,7,7,7,0
0.7219343,7,7,7,0
0.7309904,7,7,7,0
0.7309904,7,7,7,0
0.7309904,7,7,7,0
0.7309904,7,7,7,0
0.7309904,7,7,7,0
0.7309904,7,7,7,0
0.7430792,7,7,7,0
0.7430792,7,7,7,0
0.7430792,7,7,7,0
0.7430792,7,7,7,0
0.7430792,7,7,7,0
0.7430792,7,7,7,0
0.7535276,7,7,7,0
0.7535276,7,7,7,0
0.7535276,7,7,7,0
0.7535276,7,7,7,0
0.7535276,7,7,7,0
0.7535276,7,7,7,0
0.7634764,7,7,7,0
0.7634764,7,7,7,0
0.7634764,7,7,7,0
0.7634764,7,7,7,0
0.7634764,7,7,7,0
0.7634764,7,7,7,0
0.7741404,7,7,7,0
0.7741404,7,7,7,0
0.7741404,7,7,7,0
0.7741404,7,7,7,0
0.7741404,7,7,7,0
0.7741404,7,7,7,0
0.7863665,7,7,7,0
0.7863665,7,7,7,0
0.7863665,7,7,7,0
0.7863665,7,7,7,0
0.7863665,7,7,7,0
0.7863665,7,7,7,0
0.7947779,7,7,7,0
0.7947779,7,7,7,0
0.7947779,7,7,7,0
0.7947779,7,7,7,0
0.7947779,7,7,7,0
0.7947779,7,7,7,0
0.8065443,7,7,7,0
0.8065443,7,7,7,0
0.8065443,7,7,7,0
0.8065443,7,7,7,0
0.8065443,7,7,7,0
0.8065443,7,7,7,0
0.8177748,7,7,7,0
0.8177748,7,7,7,0
0.8177748,7,7,7,0
0.8177748,7,7,7,0
0.8177748,7,7,7,0
0.8177748,7,7,7,0
0.8280344,7,7,7,0
0.8280344,7,7,7,0
0.8280344,7,7,7,0
0.8280344,7,7,7,0
0.8280344,7,7,7,0
0.8280344,7,7,7,0
0.8393755,7,7,7,0
0.8393755,7,7,7,0
0.8393755,7,7,7,0
0.8393755,7,7,7,0
0.8393755,7,7,7,0
0.8393755,7,7,7,0
0.849658,7,7,7,0
0.849658,7,7,7,0
0.849658,7,7,7,0
0.849658,7,7,7,0
0.849658,7,7,7,0
0.849658,7,7,7,0
0.8600302,7,7,7,0
0.8600302,7,7,7,0
0.8600302,7,7,7,0
0.8600302,7,7,7,0
0.8600302,7,7,7,0
0.8600302,7,7,7,0
0.8697557,7,7,7,0
0.8697557,7,7,7,0
0.8697557,7,7,7,0
0.8697557,7,7,7,0
0.8697557,7,7,7,0
0.8697557,7,7,7,0
0.8810015,7,7,7,0
0.8810015,7,7,7,0
0.8810015,7,7,7,0
0.8810015,7,7,7,0
0.8810015,7,7,7,0
0.8810015,7,7,7,0
0.8909235,7,7,7,0
0.8909235,7,7,7,0
0.8909235,7,7,7,0
0.8909235,7,7,7,0
0.8909235,7,7,7,0
0.8909235,7,7,7,0
0.9028864,7,7,7,0
0.9028864,7,7,7,0
0.9028864,7,7,7,0
0.9028864,7,7,7,0
0.9028864,7,7,7,0
