Time,LorR,Question,Character,Answer_State,Answer_Time
9.067131,left,2,L,correct,0.6588745
12.79761,right,4,R,correct,0.95681
17.56371,left,3,L,correct,0.8205452
23.17707,left,5,L,correct,0.8086128
27.3414,right,6,L,character_mistake,1.28368
32.24646,right,1,R,correct,0.6622009
36.99253,right,6,R,correct,0.8250732
40.84402,right,2,R,correct,0.8874664
46.94175,left,4,L,correct,1.953484
51.30901,left,1,L,correct,1.195526
56.50467,right,5,R,correct,0.9368439
60.59119,right,3,R,correct,0.7788696
66.54286,right,6,R,correct,1.392616
70.2471,right,4,R,correct,0.9434433
76.11516,right,5,R,correct,0.9981308
81.32336,left,3,L,correct,1.062202
87.18024,left,2,L,correct,0.8605652
92.83662,left,1,L,correct,1.078911
96.6432,right,1,R,correct,0.7265015
101.9137,left,5,L,correct,0.6562958
105.1226,right,6,R,correct,0.9820862
110.5189,right,2,R,correct,0.9084778
115.0351,left,3,L,correct,0.7569122
118.3155,left,4,L,correct,0.9301605
123.6714,left,6,L,correct,0.9402161
128.8467,left,1,L,correct,0.94006
