time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
12.12568,1,1.5,0.806289,-0.8011248,0.8169943,-0.817831
15.95068,2,1.5,-1.41528,-0.6055226,-1.455149,-0.6565421
19.79094,3,1.5,-2.54129,-0.9319511,-2.266734,-0.9996721
