time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
13.21386,1,1.3,2.067552,1.344249,1.597278,1.364845
16.71413,2,1.3,1.547317,-0.6795306,1.40585,-0.3490341
20.85723,3,1.3,-1.102926,-0.5527892,-0.995579,-0.7347926
25.37868,4,1.3,0.197888,-1.351604,0.5405146,-1.360729
29.79887,5,1.3,-2.56195,-0.9958065,-2.38936,-0.6962919
33.88246,6,1.3,2.409817,-1.445053,2.395099,-1.344272
38.99429,7,1.3,-0.3158353,-0.2174167,-0.4238167,-0.6783862
42.85575,8,1.3,-0.3365253,-1.06463,-0.2415204,-0.9114897
46.56525,9,1.3,1.357488,-0.950859,1.42669,-0.8350604
50.79821,10,1.3,0.2483756,-0.7621022,0.3124987,-0.7262618
54.44496,11,1.3,-1.761834,-0.5295471,-1.701938,-0.4307663
59.90962,12,1.3,-2.443657,-1.37087,-2.33908,-1.438217
64.36236,13,1.3,0.1380315,-1.736311,0.2256538,-1.2797
68.34844,14,1.3,-0.0588371,-0.3189309,0.1424459,-0.0799965
71.55988,15,1.3,-0.9112394,0.2096781,-0.8847693,0.1076138
74.53758,16,1.3,0.9580048,-0.1286703,0.8487099,0.1022496
78.55923,17,1.3,-1.255383,-0.99605
