time,ansTime1,ansTime2,ansTime3,ansTimeAve
0.02649307,7,7,7,0
0.02649307,7,7,7,0
0.02649307,7,7,7,0
0.02649307,7,7,7,0
0.02649307,7,7,7,0
0.02649307,7,7,7,0
0.06533623,7,7,7,0
0.06533623,7,7,7,0
0.06533623,7,7,7,0
0.06533623,7,7,7,0
0.06533623,7,7,7,0
0.06533623,7,7,7,0
0.08664894,7,7,7,0
0.08664894,7,7,7,0
0.08664894,7,7,7,0
0.08664894,7,7,7,0
0.08664894,7,7,7,0
0.08664894,7,7,7,0
0.1016846,7,7,7,0
0.1016846,7,7,7,0
0.1016846,7,7,7,0
0.1016846,7,7,7,0
0.1016846,7,7,7,0
0.1016846,7,7,7,0
0.1071262,7,7,7,0
0.1071262,7,7,7,0
0.1071262,7,7,7,0
0.1071262,7,7,7,0
0.1071262,7,7,7,0
0.1071262,7,7,7,0
0.1119175,7,7,7,0
0.1119175,7,7,7,0
0.1119175,7,7,7,0
0.1119175,7,7,7,0
0.1119175,7,7,7,0
0.1119175,7,7,7,0
0.1164551,7,7,7,0
0.1164551,7,7,7,0
0.1164551,7,7,7,0
0.1164551,7,7,7,0
0.1164551,7,7,7,0
0.1164551,7,7,7,0
0.1258526,7,7,7,0
0.1258526,7,7,7,0
0.1258526,7,7,7,0
0.1258526,7,7,7,0
0.1258526,7,7,7,0
0.1258526,7,7,7,0
0.1314373,7,7,7,0
0.1314373,7,7,7,0
0.1314373,7,7,7,0
0.1314373,7,7,7,0
0.1314373,7,7,7,0
0.1314373,7,7,7,0
0.138876,7,7,7,0
0.138876,7,7,7,0
0.138876,7,7,7,0
0.138876,7,7,7,0
0.138876,7,7,7,0
0.138876,7,7,7,0
0.1433735,7,7,7,0
0.1433735,7,7,7,0
0.1433735,7,7,7,0
0.1433735,7,7,7,0
0.1433735,7,7,7,0
0.1433735,7,7,7,0
0.1535931,7,7,7,0
0.1535931,7,7,7,0
0.1535931,7,7,7,0
0.1535931,7,7,7,0
0.1535931,7,7,7,0
0.1535931,7,7,7,0
0.1582031,7,7,7,0
0.1582031,7,7,7,0
0.1582031,7,7,7,0
0.1582031,7,7,7,0
0.1582031,7,7,7,0
0.1582031,7,7,7,0
0.1627693,7,7,7,0
0.1627693,7,7,7,0
0.1627693,7,7,7,0
0.1627693,7,7,7,0
0.1627693,7,7,7,0
0.1627693,7,7,7,0
0.1730518,7,7,7,0
0.1730518,7,7,7,0
0.1730518,7,7,7,0
0.1730518,7,7,7,0
0.1730518,7,7,7,0
0.1730518,7,7,7,0
0.177494,7,7,7,0
0.177494,7,7,7,0
0.177494,7,7,7,0
0.177494,7,7,7,0
0.177494,7,7,7,0
0.177494,7,7,7,0
0.1877117,7,7,7,0
0.1877117,7,7,7,0
0.1877117,7,7,7,0
0.1877117,7,7,7,0
0.1877117,7,7,7,0
0.1877117,7,7,7,0
0.1926365,7,7,7,0
0.1926365,7,7,7,0
0.1926365,7,7,7,0
0.1926365,7,7,7,0
0.1926365,7,7,7,0
0.1926365,7,7,7,0
0.2020512,7,7,7,0
0.2020512,7,7,7,0
0.2020512,7,7,7,0
0.2020512,7,7,7,0
0.2020512,7,7,7,0
0.2020512,7,7,7,0
0.208662,7,7,7,0
0.208662,7,7,7,0
0.208662,7,7,7,0
0.208662,7,7,7,0
0.208662,7,7,7,0
0.208662,7,7,7,0
0.2178154,7,7,7,0
0.2178154,7,7,7,0
0.2178154,7,7,7,0
0.2178154,7,7,7,0
0.2178154,7,7,7,0
0.2178154,7,7,7,0
0.2236843,7,7,7,0
0.2236843,7,7,7,0
0.2236843,7,7,7,0
0.2236843,7,7,7,0
0.2236843,7,7,7,0
0.2236843,7,7,7,0
0.2313614,7,7,7,0
0.2313614,7,7,7,0
0.2313614,7,7,7,0
0.2313614,7,7,7,0
0.2313614,7,7,7,0
0.2313614,7,7,7,0
0.2361126,7,7,7,0
0.2361126,7,7,7,0
0.2361126,7,7,7,0
0.2361126,7,7,7,0
0.2361126,7,7,7,0
0.2361126,7,7,7,0
0.2409916,7,7,7,0
0.2409916,7,7,7,0
0.2409916,7,7,7,0
0.2409916,7,7,7,0
0.2409916,7,7,7,0
0.2409916,7,7,7,0
0.2543621,7,7,7,0
0.2543621,7,7,7,0
0.2543621,7,7,7,0
0.2543621,7,7,7,0
0.2543621,7,7,7,0
0.2543621,7,7,7,0
0.2590237,7,7,7,0
0.2590237,7,7,7,0
0.2590237,7,7,7,0
0.2590237,7,7,7,0
0.2590237,7,7,7,0
0.2590237,7,7,7,0
0.2739239,7,7,7,0
0.2739239,7,7,7,0
0.2739239,7,7,7,0
0.2739239,7,7,7,0
0.2739239,7,7,7,0
0.2739239,7,7,7,0
0.2894936,7,7,7,0
0.2894936,7,7,7,0
0.2894936,7,7,7,0
0.2894936,7,7,7,0
0.2894936,7,7,7,0
0.2894936,7,7,7,0
0.3022213,7,7,7,0
0.3022213,7,7,7,0
0.3022213,7,7,7,0
