Time,LorR,Question,Character,Answer_State,Answer_Time
10.67993,right,1,R,correct,1.03231
16.05738,left,3,L,correct,1.183847
21.13975,left,2,L,correct,0.8514862
24.66314,right,5,R,correct,1.091713
29.0761,left,6,L,correct,0.7191353
34.182,right,4,R,correct,1.255165
39.14788,left,5,L,correct,1.120663
43.91238,right,9999,xxx,irrelevant_answer,9999
47.17198,left,4,L,correct,0.8558235
50.71185,right,6,R,correct,1.423584
54.29399,right,3,R,correct,0.6504517
59.21046,left,1,L,correct,0.6663284
64.0845,right,3,R,correct,1.269287
67.96128,right,1,R,correct,1.165909
73.04371,right,4,R,correct,0.6083755
77.18858,left,5,L,correct,0.9448242
80.45245,left,6,L,correct,0.9312744
85.34871,left,2,L,correct,0.5291901
90.02155,left,4,R,character_mistake,0.8698349
90.1861,right,9999,xxx,irrelevant_answer,9999
94.64241,right,5,R,correct,0.7013855
98.98931,right,6,R,correct,0.5132065
103.6189,left,2,L,correct,0.9770203
107.091,right,3,R,correct,1.054375
112.3302,left,1,L,correct,1.025536
115.8051,left,6,L,
