time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
8.330189,1,1.1,0.1115947,-1.340472,0.3559194,-1.256425
12.93832,2,1.1,2.230499,-0.6866723,2.101928,-0.7405793
24.47621,3,1.1,-0.6961109,-1.156603,-0.8473403,-1.383458
28.37667,4,1.1,1.700551,-1.261697,1.57401,-1.297955
32.67743,5,1.1,-2.022018,-0.39689,-1.926061,-0.2998534
37.50894,6,1.1,-1.981909,-0.5106883,-2.022826,-0.554966
44.40606,7,1.1,-1.553796,1.162568,-1.663723,0.8510491
49.35492,8,1.1,-1.020256,-0.1664394,-0.8995944,-0.148145
52.99301,9,1.1,-1.52183,-0.1617605,-1.598344,-0.2979201
57.3185,10,1.1,-0.01947343,-0.7642175,-0.1069099,-0.799033
61.53061,11,1.1,-1.599197,-1.131721,-1.536518,-1.018731
65.74521,12,1.1,-0.3491423,-0.9527391,-0.3273329,-0.7618434
69.92433,13,1.1,0.3299277,-0.5960832,0.6258215,-0.4362178
80.19293,14,1.1,-2.296048,-0.0458962,-2.229763,0.17103
84.90189,15,1.1,-0.4293114,-0.5802532,-0.3997912,-0.5263774
90.02435,16,1.1,-1.937583,-1.275,-1.693828,-1.077293
94.17403,17,1.1,-1.79645,-1
