time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
11.24857,1,1.3,-0.7758889,-0.8204932,-0.4560747,-0.4479002
32.16379,2,1.3,-0.8391838,0.5389501,-0.594293,0.6636963
34.93727,3,1.3,-1.249489,0.09833577,-1.318141,0.5874416
47.5839,4,1.3,-2.228623,-0.3984313,-2.42657,-0.3191755
57.80007,5,1.3,1.671638,0.6997433,1.386512,0.6096234
62.64296,6,1.3,-1.217594,-0.4277811,-0.9313592,-0.3424259
67.4475,7,1.3,-1.405674,-0.688094,-1.335263,-0.7151441
72.82462,8,1.3,-1.995937,-0.9006905,-1.593432,-0.6973229
77.40078,9,1.3,-1.873726,-0.2636998,-1.603043,-0.09006706
82.39057,10,1.3,-1.079672,-0.4969731,-0.9377186,-0.4456898
87.18081,11,1.3,-0.2378527,0.03576339,-0.0004933141,-0.06144178
91.26368,12,1.3,-0.1544943,-1.052544,-0.001507622,-1.243276
96.64119,13,1.3,0.3363331,-1.718899,0.8608833,-1.418901
100.8541,14,1.3,-0.01299595,-0.4538026,0.4646772,-0.1806983
106.7014,15,1.3,-2.050884,-1.421062,-2.085346,-1.468608
116.0398,16,1.3,0.4387813,1.245192,0.3561395,0.8692892
123.2497
