time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
11.73253,1,1.3,0.04745862,-0.6290342,0.2853656,-0.5231574
15.54211,2,1.3,-2.564825,-0.3283262,-2.268613,-0.7351521
20.29581,3,1.3,-1.803183,-0.6474426,-1.62543,-0.5865982
23.79487,4,1.3,-2.718292,-0.337835,-2.181775,-0.4015572
28.02213,5,1.3,-1.829164,-0.9108375,-1.745554,-1.056136
32.8235,6,1.3,0.4299375,-1.384451,0.3165975,-1.449854
36.64132,7,1.3,-2.311037,-0.5488586,-2.388634,-0.6648909
42.52601,8,1.3,-2.838407,-1.43202,-2.348123,-1.461993
48.05391,9,1.3,-2.211835,-1.337447,-2.339228,-1.411708
52.93067,10,1.3,2.699167,-0.8329538,2.214774,-0.5102495
58.0549,11,1.3,-1.018969,-1.069758,-0.5575536,-0.8683696
62.38026,12,1.3,-1.586554,-1.130704,-1.264247,-1.083869
67.5871,13,1.3,-1.835555,-0.9442655,-1.901608,-1.367704
72.08778,14,1.3,-0.8345123,-0.6692455,-0.4395637,-0.4651897
76.07401,15,1.3,0.01149657,-1.596081,0.4412513,-1.476728
79.8183,16,1.3,2.601375,-0.7396586,2.085167,-0.918108
83.8792,17,1.3,0.02916712,
