time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
34.26102,1,1.1,-0.6524318,-0.09067664,-0.4002444,-0.2123215
37.60651,2,1.1,-1.225959,-0.1744008,-1.105444,0.03044536
50.15483,3,1.1,-2.670581,0.9429791,-2.258168,0.9670359
55.47177,4,1.1,0.09476819,-1.169133,0.1998762,-1.216575
59.79692,5,1.1,0.06296834,-0.9145382,0.289138,-1.045307
63.65731,6,1.1,0.2712448,-0.2489551,0.5247416,0.06914393
69.25386,7,1.1,-0.07261454,-0.8509494,0.1012615,-1.075698
73.45103,8,1.1,2.296088,-0.3216142,2.360697,-0.3419371
76.71579,9,1.1,0.5033852,-1.300092,0.4574727,-0.9247038
80.78865,10,1.1,0.3984894,-0.5208429,0.2966518,-0.5762903
84.61537,11,1.1,0.3001434,0.02655652,0.1294253,-0.1216933
88.85667,12,1.1,0.3935005,-0.3296988,0.7092422,-0.1349067
93.11179,13,1.1,-1.226612,-0.2704436,-1.196627,-0.2652461
97.55791,14,1.1,-0.1406474,-1.776088,-0.0410188,-1.491118
119.5336,15,1.1,0.5043777,1.502786,0.5947027,1.157939
124.9458,16,1.1,-0.8981538,-0.8252297,-0.9961315,-0.938446
133.2964,17,
