time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
15.03186,1,1.1,-2.390647,-0.3999251,-2.313848,-0.2857863
18.61909,2,1.1,1.479915,-0.7386082,1.344288,-0.4131786
52.32255,3,1.1,-0.3315469,-1.330082,-0.07834938,-0.9181665
58.39448,4,1.1,-0.8216431,-0.8473496,-0.894081,-0.847817
64.85126,5,1.1,-0.6493847,-1.531963,-0.3142313,-1.283993
71.01563,6,1.1,-0.3075186,-1.292651,-0.2544284,-1.325882
76.30424,7,1.1,-1.823992,-0.9974616,-1.74529,-1.060447
80.70624,8,1.1,0.09847989,-0.4367436,0.09820969,-0.4737383
85.37262,9,1.1,-2.047549,-0.2934029,-2.153003,-0.4160195
90.49628,10,1.1,-2.170395,-1.457932,-2.132149,-1.452533
94.698,11,1.1,-2.433418,-0.6375365,-2.377419,-0.4829408
99.26616,12,1.1,-0.6642549,-0.423969,-0.6459967,-0.4220743
104.4666,13,1.1,0.3406459,-1.245929,0.2204756,-1.486886
109.103,14,1.1,-1.47605,-1.378734,-1.356351,-1.213492
113.0148,15,1.1,1.579316,-0.588532,1.865791,-0.4221515
118.2533,16,1.1,-2.156448,-1.594724,-2.096872,-1.493953
125.9461,17,1.1,2.55
