time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
9.851515,1,1.5,2.130942,-0.2278335,2.14021,0.3146849
14.40604,2,1.5,-1.833356,-1.055257,-1.545494,-1.141151
19.10417,3,1.5,-2.637864,-0.9224747,-2.456518,-1.357505
24.96935,4,1.5,-0.2841314,-0.2505138,-0.5577693,-0.9023374
28.62616,5,1.5,-2.530846,0.05329944,-2.420991,-0.2753277
33.76349,6,1.5,-0.156207,-0.7295375,-0.001129366,-0.4825295
42.32285,7,1.5,-1.536399,-0.8934334,-1.189844,-1.082553
47.75778,8,1.5,-0.5672662,-0.6228068,-0.3239758,-0.9158704
52.14992,9,1.5,0.367779,-0.9798051,0.6111611,-0.9846102
56.20821,10,1.5,0.1756102,-0.4993418,-0.2270828,-0.6736686
59.96914,11,1.5,1.768822,-0.5945719,2.328371,-0.5066512
68.00333,12,1.5,2.044343,0.09079979,1.916803,-0.1797113
72.16424,13,1.5,0.8582176,-0.1274875,1.053575,-0.08983651
77.01418,14,1.5,-2.686879,-0.7402164,-2.198667,-0.7577428
81.02493,15,1.5,-2.233223,-0.988623,-2.059201,-1.046518
85.89098,16,1.5,0.7133657,1.49779,1.309062,1.379278
91.0152,17,1.5,-0.0
