time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
13.41084,1,1.5,-0.367384,-0.8342836,-0.03073999,-0.9047763
17.91961,2,1.5,1.69478,-1.466796,1.524062,-1.301709
22.14313,3,1.5,0.2381141,-1.140708,0.369576,-1.116887
26.62111,4,1.5,-1.300246,-0.3204968,-1.338051,-0.3483778
31.05206,5,1.5,-0.7528406,-1.471632,-0.4583815,-1.241864
35.31324,6,1.5,-0.4150606,-0.9438624,0.1112706,-0.7391011
40.73795,7,1.5,-0.9925914,-1.109132,-0.5737714,-0.9488924
47.79166,8,1.5,-1.446235,-1.267926,-1.473283,-1.487036
52.78249,9,1.5,0.2391581,-0.01874373,-0.1454601,-0.3485051
73.09148,10,1.5,0.6005315,-0.06703389,0.5263675,0.08437452
76.6324,11,1.5,0.688064,-0.3461097,0.8167933,0.002085724
85.18761,12,1.5,-1.462257,-0.2488578,-1.292859,-0.1598233
90.34371,13,1.5,-1.713774,-0.8904251,-1.641132,-0.9282348
95.37697,14,1.5,-0.3405872,-1.203233,-0.1678771,-1.30662
99.95986,15,1.5,0.1400432,-0.4409654,0.3761013,-0.7108318
104.2689,16,1.5,-2.274132,-0.1483255,-2.180854,-0.105386
108.8288,17,
