time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
10.13892,1,1.1,0.1141801,-1.655752,0.2367454,-1.347269
14.19144,2,1.1,2.139053,-0.9526666,1.891716,-0.8395489
19.39763,3,1.1,-0.07374755,-0.7715144,-0.002015866,-0.5141743
23.17466,4,1.1,0.8510311,0.1738176,0.8507282,0.3596891
27.03983,5,1.1,-1.267612,-0.8206193,-1.363016,-1.018775
30.62536,6,1.1,-2.381773,-0.6111998,-2.470189,-0.6403196
34.7228,7,1.1,-0.6291844,-0.3979208,-0.7932236,-0.5669227
39.05746,8,1.1,0.6508109,-0.4083755,0.6646219,-0.2970829
42.66023,9,1.1,-0.0331853,-1.10558,0.08542523,-1.083322
55.09786,10,1.1,0.2348703,0.274348,0.3521152,0.4073634
58.689,11,1.1,0.2440205,-1.378101,0.3211094,-1.343513
63.07851,12,1.1,0.934804,-0.8553719,0.8604729,-1.017158
79.88351,13,1.1,-1.683636,1.019149,-1.806395,1.033743
90.75523,14,1.1,1.307494,0.8894201,1.268285,0.727132
97.4737,15,1.1,0.4226023,0.3059962,0.6528049,0.2506601
102.9468,16,1.1,0.05298345,-0.7169625,0.1747731,-0.77123
116.8838,17,1.1,-2.150823,-0.4
