time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
15.47717,1,1.1,1.408359,-1.258896,1.433979,-1.092765
20.61862,2,1.1,-1.663917,-1.352235,-1.601518,-1.294582
25.73958,3,1.1,-0.04798378,-0.7384437,-0.1358387,-0.8414434
31.54548,4,1.1,-0.6366338,-1.673437,-0.5258761,-1.214171
37.48009,5,1.1,-2.134139,-1.639113,-2.165569,-1.203886
42.11361,6,1.1,-2.314418,-1.508021,-2.155375,-1.443626
46.68295,7,1.1,-0.3778284,-0.5111316,-0.2745895,-0.5237225
51.78204,8,1.1,-2.319242,-1.433514,-2.173208,-1.482065
60.24545,9,1.1,-1.626989,1.08935,-1.549181,1.08694
64.98023,10,1.1,2.353532,-0.7290145,1.954436,-0.7287487
68.95931,11,1.1,2.151059,0.1112179,2.006019,0.3286806
72.74037,12,1.1,-0.8831903,-0.1224438,-0.827862,0.3281829
77.19292,13,1.1,-1.460651,-0.448483,-1.352932,-0.2923924
82.77982,14,1.1,0.3649518,-1.365373,0.3845786,-1.490513
86.5882,15,1.1,-2.148394,-0.4602087,-2.189731,-0.5760146
91.27475,16,1.1,-1.579848,-1.379513,-1.527911,-1.391188
95.61523,17,1.1,-0.7108367,-0.2
