time,is_recent,pos_x,pos_y,filtered_pos_x,filtered_pos_y
0.2996743,1,NaN,NaN,NaN,NaN
0.6263769,1,800.7109,610.8906,NaN,NaN
0.664799,1,800.2563,611.4142,NaN,NaN
0.6721156,1,800.2563,611.4142,NaN,NaN
0.6750574,1,800.0228,611.8464,NaN,NaN
0.6778033,1,800.0228,611.8464,NaN,NaN
0.6804404,1,800.0228,611.8464,NaN,NaN
0.6837585,1,800.0228,611.8464,NaN,NaN
0.6867785,1,800.0228,611.8464,NaN,NaN
0.69032,1,800.0228,611.8464,NaN,NaN
0.6927648,1,800.0228,611.8464,NaN,NaN
0.6951323,1,800.0228,611.8464,NaN,NaN
0.6987364,1,800.0228,611.8464,NaN,NaN
0.7012579,1,800.0228,611.8464,NaN,NaN
0.7040014,1,800.0602,612.1827,NaN,NaN
0.7062309,1,800.0602,612.1827,NaN,NaN
0.7079501,1,800.0602,612.1827,NaN,NaN
0.7096663,1,800.0602,612.1827,NaN,NaN
0.7114482,1,800.0602,612.1827,NaN,NaN
0.7139688,1,800.0602,612.1827,NaN,NaN
0.7181897,1,800.0602,612.1827,NaN,NaN
0.7206018,1,800.0602,612.1827,NaN,NaN
0.7228322,1,800.0602,612.1827,NaN,NaN
0.7246938,1,800.0602,612.1827,NaN,NaN
0.7263997,1,800.0602,612.1827,NaN,NaN
0.7285013,1,800.0602,612.1827,NaN,NaN
0.7361815,1,822.8425,618.3153,NaN,NaN
0.7399952,1,822.8425,618.3153,NaN,NaN
0.7422791,1,822.8425,618.3153,NaN,NaN
0.7443426,1,822.8425,618.3153,NaN,NaN
0.749754,1,822.8425,618.3153,NaN,NaN
0.7538826,1,822.8425,618.3153,NaN,NaN
0.7562943,1,822.8425,618.3153,NaN,NaN
0.7599757,1,822.8425,618.3153,NaN,NaN
0.7656739,1,909.4886,643.2625,NaN,NaN
0.7692416,1,909.4886,643.2625,NaN,NaN
0.7723277,1,909.4886,643.2625,NaN,NaN
0.7746012,1,909.4886,643.2625,NaN,NaN
0.7779145,1,909.4886,643.2625,NaN,NaN
0.7849436,1,909.4886,643.2625,NaN,NaN
0.7883229,1,909.4886,643.2625,NaN,NaN
0.7905724,1,909.4886,643.2625,NaN,NaN
0.7926011,1,909.4886,643.2625,NaN,NaN
0.8012848,1,1011.947,676.4171,NaN,NaN
0.8057394,1,1011.947,676.4171,NaN,NaN
0.8085759,1,1011.947,676.4171,NaN,NaN
0.811857,1,1011.947,676.4171,NaN,NaN
0.815702,1,1011.947,676.4171,NaN,NaN
0.8203931,1,1011.947,676.4171,NaN,NaN
0.8228254,1,1011.947,676.4171,NaN,NaN
0.8250442,1,1093.953,701.5124,NaN,NaN
0.8289926,1,1093.953,701.5124,NaN,NaN
0.8330977,1,1093.953,701.5124,NaN,NaN
0.8360083,1,1093.953,701.5124,NaN,NaN
0.8388877,1,1093.953,701.5124,NaN,NaN
0.8430326,1,1093.953,701.5124,NaN,NaN
0.8450203,1,1093.953,701.5124,NaN,NaN
0.8533878,1,1093.953,701.5124,NaN,NaN
0.8584008,1,1150.114,718.5638,NaN,NaN
0.8612361,1,1150.114,718.5638,NaN,NaN
0.8641953,1,1150.114,718.5638,NaN,NaN
0.8673227,1,1150.114,718.5638,NaN,NaN
0.8694141,1,1150.114,718.5638,NaN,NaN
0.8711329,1,1150.114,718.5638,NaN,NaN
0.8743124,1,1150.114,718.5638,NaN,NaN
0.8764091,1,1150.114,718.5638,NaN,NaN
0.8790567,1,1150.114,718.5638,NaN,NaN
0.8823345,1,1150.114,718.5638,NaN,NaN
0.8842742,1,1185.514,729.2867,NaN,NaN
0.8860857,1,1185.514,729.2867,NaN,NaN
0.8880455,1,1185.514,729.2867,NaN,NaN
0.8908961,1,1185.514,729.2867,NaN,NaN
0.8927431,1,1185.514,729.2867,NaN,NaN
0.8948267,1,1185.514,729.2867,NaN,NaN
0.8991034,1,1185.514,729.2867,NaN,NaN
0.9011667,1,1185.514,729.2867,NaN,NaN
0.9033954,1,1185.514,729.2867,NaN,NaN
0.9067481,1,1185.514,729.2867,NaN,NaN
0.9086115,1,1185.514,729.2867,NaN,NaN
0.9102328,1,1185.514,729.2867,NaN,NaN
0.9123425,1,1185.514,729.2867,NaN,NaN
0.91539,1,1213.657,734.3813,NaN,NaN
0.9181991,1,1213.657,734.3813,NaN,NaN
0.9205551,1,1213.657,734.3813,NaN,NaN
0.9232101,1,1213.657,734.3813,NaN,NaN
0.9250474,1,1213.657,734.3813,NaN,NaN
0.9268606,1,1213.657,734.3813,NaN,NaN
