time,ansTime1,ansTime2,ansTime3,ansTimeAve
0.020895,7,7,7,0
0.020895,7,7,7,0
0.020895,7,7,7,0
0.020895,7,7,7,0
0.020895,7,7,7,0
0.020895,7,7,7,0
0.06509876,7,7,7,0
0.06509876,7,7,7,0
0.06509876,7,7,7,0
0.06509876,7,7,7,0
0.06509876,7,7,7,0
0.06509876,7,7,7,0
0.07252026,7,7,7,0
0.07252026,7,7,7,0
0.07252026,7,7,7,0
0.07252026,7,7,7,0
0.07252026,7,7,7,0
0.07252026,7,7,7,0
0.08007813,7,7,7,0
0.08007813,7,7,7,0
0.08007813,7,7,7,0
0.08007813,7,7,7,0
0.08007813,7,7,7,0
0.08007813,7,7,7,0
0.08389568,7,7,7,0
0.08389568,7,7,7,0
0.08389568,7,7,7,0
0.08389568,7,7,7,0
0.08389568,7,7,7,0
0.08389568,7,7,7,0
0.08932018,7,7,7,0
0.08932018,7,7,7,0
0.08932018,7,7,7,0
0.08932018,7,7,7,0
0.08932018,7,7,7,0
0.08932018,7,7,7,0
0.097188,7,7,7,0
0.097188,7,7,7,0
0.097188,7,7,7,0
0.097188,7,7,7,0
0.097188,7,7,7,0
0.097188,7,7,7,0
0.1019039,7,7,7,0
0.1019039,7,7,7,0
0.1019039,7,7,7,0
0.1019039,7,7,7,0
0.1019039,7,7,7,0
0.1019039,7,7,7,0
0.1068459,7,7,7,0
0.1068459,7,7,7,0
0.1068459,7,7,7,0
0.1068459,7,7,7,0
0.1068459,7,7,7,0
0.1068459,7,7,7,0
0.1138563,7,7,7,0
0.1138563,7,7,7,0
0.1138563,7,7,7,0
0.1138563,7,7,7,0
0.1138563,7,7,7,0
0.1138563,7,7,7,0
0.1188421,7,7,7,0
0.1188421,7,7,7,0
0.1188421,7,7,7,0
0.1188421,7,7,7,0
0.1188421,7,7,7,0
0.1188421,7,7,7,0
0.1226759,7,7,7,0
0.1226759,7,7,7,0
0.1226759,7,7,7,0
0.1226759,7,7,7,0
0.1226759,7,7,7,0
0.1226759,7,7,7,0
0.130785,7,7,7,0
0.130785,7,7,7,0
0.130785,7,7,7,0
0.130785,7,7,7,0
0.130785,7,7,7,0
0.130785,7,7,7,0
0.134903,7,7,7,0
0.134903,7,7,7,0
0.134903,7,7,7,0
0.134903,7,7,7,0
0.134903,7,7,7,0
0.134903,7,7,7,0
0.1406775,7,7,7,0
0.1406775,7,7,7,0
0.1406775,7,7,7,0
0.1406775,7,7,7,0
0.1406775,7,7,7,0
0.1406775,7,7,7,0
0.1465855,7,7,7,0
0.1465855,7,7,7,0
0.1465855,7,7,7,0
0.1465855,7,7,7,0
0.1465855,7,7,7,0
0.1465855,7,7,7,0
0.1507988,7,7,7,0
0.1507988,7,7,7,0
0.1507988,7,7,7,0
0.1507988,7,7,7,0
0.1507988,7,7,7,0
0.1507988,7,7,7,0
0.1558104,7,7,7,0
0.1558104,7,7,7,0
0.1558104,7,7,7,0
0.1558104,7,7,7,0
0.1558104,7,7,7,0
0.1558104,7,7,7,0
0.1611557,7,7,7,0
0.1611557,7,7,7,0
0.1611557,7,7,7,0
0.1611557,7,7,7,0
0.1611557,7,7,7,0
0.1611557,7,7,7,0
0.1659412,7,7,7,0
0.1659412,7,7,7,0
0.1659412,7,7,7,0
0.1659412,7,7,7,0
0.1659412,7,7,7,0
0.1659412,7,7,7,0
0.1718063,7,7,7,0
0.1718063,7,7,7,0
0.1718063,7,7,7,0
0.1718063,7,7,7,0
0.1718063,7,7,7,0
0.1718063,7,7,7,0
0.1772013,7,7,7,0
0.1772013,7,7,7,0
0.1772013,7,7,7,0
0.1772013,7,7,7,0
0.1772013,7,7,7,0
0.1772013,7,7,7,0
0.1816187,7,7,7,0
0.1816187,7,7,7,0
0.1816187,7,7,7,0
0.1816187,7,7,7,0
0.1816187,7,7,7,0
0.1816187,7,7,7,0
