time,ansTime1,ansTime2,ansTime3,ansTimeAve
0.01359081,7,7,7,0
0.01359081,7,7,7,0
0.01359081,7,7,7,0
0.01359081,7,7,7,0
0.01359081,7,7,7,0
0.01359081,7,7,7,0
0.03400898,7,7,7,0
0.03400898,7,7,7,0
0.03400898,7,7,7,0
0.03400898,7,7,7,0
0.03400898,7,7,7,0
0.03400898,7,7,7,0
0.03750896,7,7,7,0
0.03750896,7,7,7,0
0.03750896,7,7,7,0
0.03750896,7,7,7,0
0.03750896,7,7,7,0
0.03750896,7,7,7,0
0.03952408,7,7,7,0
0.03952408,7,7,7,0
0.03952408,7,7,7,0
0.03952408,7,7,7,0
0.03952408,7,7,7,0
0.03952408,7,7,7,0
0.04095173,7,7,7,0
0.04095173,7,7,7,0
0.04095173,7,7,7,0
0.04095173,7,7,7,0
0.04095173,7,7,7,0
0.04095173,7,7,7,0
0.0422802,7,7,7,0
0.0422802,7,7,7,0
0.0422802,7,7,7,0
0.0422802,7,7,7,0
0.0422802,7,7,7,0
0.0422802,7,7,7,0
0.04363155,7,7,7,0
0.04363155,7,7,7,0
0.04363155,7,7,7,0
0.04363155,7,7,7,0
0.04363155,7,7,7,0
0.04363155,7,7,7,0
0.04504585,7,7,7,0
0.04504585,7,7,7,0
0.04504585,7,7,7,0
0.04504585,7,7,7,0
0.04504585,7,7,7,0
0.04504585,7,7,7,0
0.04643536,7,7,7,0
0.04643536,7,7,7,0
0.04643536,7,7,7,0
0.04643536,7,7,7,0
0.04643536,7,7,7,0
0.04643536,7,7,7,0
0.04784012,7,7,7,0
0.04784012,7,7,7,0
0.04784012,7,7,7,0
0.04784012,7,7,7,0
0.04784012,7,7,7,0
0.04784012,7,7,7,0
0.04934788,7,7,7,0
0.04934788,7,7,7,0
0.04934788,7,7,7,0
0.04934788,7,7,7,0
0.04934788,7,7,7,0
0.04934788,7,7,7,0
0.05114365,7,7,7,0
0.05114365,7,7,7,0
0.05114365,7,7,7,0
0.05114365,7,7,7,0
0.05114365,7,7,7,0
0.05114365,7,7,7,0
0.05331707,7,7,7,0
0.05331707,7,7,7,0
0.05331707,7,7,7,0
0.05331707,7,7,7,0
0.05331707,7,7,7,0
0.05331707,7,7,7,0
0.05486202,7,7,7,0
0.05486202,7,7,7,0
0.05486202,7,7,7,0
0.05486202,7,7,7,0
0.05486202,7,7,7,0
0.05486202,7,7,7,0
0.05628967,7,7,7,0
0.05628967,7,7,7,0
0.05628967,7,7,7,0
0.05628967,7,7,7,0
0.05628967,7,7,7,0
0.05628967,7,7,7,0
0.05764771,7,7,7,0
0.05764771,7,7,7,0
0.05764771,7,7,7,0
0.05764771,7,7,7,0
0.05764771,7,7,7,0
0.05764771,7,7,7,0
0.05902958,7,7,7,0
0.05902958,7,7,7,0
0.05902958,7,7,7,0
0.05902958,7,7,7,0
0.05902958,7,7,7,0
0.05902958,7,7,7,0
0.06040382,7,7,7,0
0.06040382,7,7,7,0
0.06040382,7,7,7,0
0.06040382,7,7,7,0
0.06040382,7,7,7,0
0.06040382,7,7,7,0
0.06182861,7,7,7,0
0.06182861,7,7,7,0
0.06182861,7,7,7,0
0.06182861,7,7,7,0
0.06182861,7,7,7,0
0.06182861,7,7,7,0
0.06329918,7,7,7,0
0.06329918,7,7,7,0
0.06329918,7,7,7,0
0.06329918,7,7,7,0
0.06329918,7,7,7,0
0.06329918,7,7,7,0
0.06476879,7,7,7,0
0.06476879,7,7,7,0
0.06476879,7,7,7,0
0.06476879,7,7,7,0
0.06476879,7,7,7,0
0.06476879,7,7,7,0
0.06641197,7,7,7,0
0.06641197,7,7,7,0
0.06641197,7,7,7,0
0.06641197,7,7,7,0
0.06641197,7,7,7,0
0.06641197,7,7,7,0
0.06812859,7,7,7,0
0.06812859,7,7,7,0
0.06812859,7,7,7,0
0.06812859,7,7,7,0
0.06812859,7,7,7,0
0.06812859,7,7,7,0
0.06960106,7,7,7,0
0.06960106,7,7,7,0
0.06960106,7,7,7,0
0.06960106,7,7,7,0
0.06960106,7,7,7,0
0.06960106,7,7,7,0
0.07109547,7,7,7,0
0.07109547,7,7,7,0
0.07109547,7,7,7,0
0.07109547,7,7,7,0
0.07109547,7,7,7,0
0.07109547,7,7,7,0
0.07304668,7,7,7,0
0.07304668,7,7,7,0
0.07304668,7,7,7,0
0.07304668,7,7,7,0
0.07304668,7,7,7,0
0.07304668,7,7,7,0
0.07443714,7,7,7,0
0.07443714,7,7,7,0
0.07443714,7,7,7,0
0.07443714,7,7,7,0
0.07443714,7,7,7,0
0.07443714,7,7,7,0
0.07579136,7,7,7,0
0.07579136,7,7,7,0
0.07579136,7,7,7,0
0.07579136,7,7,7,0
0.07579136,7,7,7,0
0.07579136,7,7,7,0
0.07716846,7,7,7,0
0.07716846,7,7,7,0
0.07716846,7,7,7,0
0.07716846,7,7,7,0
0.07716846,7,7,7,0
0.07716846,7,7,7,0
0.07850933,7,7,7,0
0.07850933,7,7,7,0
0.07850933,7,7,7,0
0.07850933,7,7,7,0
0.07850933,7,7,7,0
0.07850933,7,7,7,0
0.07992363,7,7,7,0
0.07992363,7,7,7,0
0.07992363,7,7,7,0
0.07992363,7,7,7,0
0.07992363,7,7,7,0
0.07992363,7,7,7,0
0.08145142,7,7,7,0
0.08145142,7,7,7,0
0.08145142,7,7,7,0
0.08145142,7,7,7,0
0.08145142,7,7,7,0
0.08145142,7,7,7,0
0.08329296,7,7,7,0
0.08329296,7,7,7,0
0.08329296,7,7,7,0
0.08329296,7,7,7,0
0.08329296,7,7,7,0
0.08329296,7,7,7,0
0.08481884,7,7,7,0
0.08481884,7,7,7,0
0.08481884,7,7,7,0
0.08481884,7,7,7,0
0.08481884,7,7,7,0
0.08481884,7,7,7,0
0.08648777,7,7,7,0
0.08648777,7,7,7,0
0.08648777,7,7,7,0
0.08648777,7,7,7,0
0.08648777,7,7,7,0
0.08648777,7,7,7,0
0.08793163,7,7,7,0
0.08793163,7,7,7,0
0.08793163,7,7,7,0
0.08793163,7,7,7,0
0.08793163,7,7,7,0
0.08793163,7,7,7,0
0.08929253,7,7,7,0
0.08929253,7,7,7,0
0.08929253,7,7,7,0
0.08929253,7,7,7,0
0.08929253,7,7,7,0
0.08929253,7,7,7,0
0.09063816,7,7,7,0
0.09063816,7,7,7,0
0.09063816,7,7,7,0
0.09063816,7,7,7,0
0.09063816,7,7,7,0
0.09063816,7,7,7,0
0.0925169,7,7,7,0
0.0925169,7,7,7,0
0.0925169,7,7,7,0
0.0925169,7,7,7,0
0.0925169,7,7,7,0
0.0925169,7,7,7,0
0.09389591,7,7,7,0
