time,ansTime1,ansTime2,ansTime3,ansTimeAve
0.02204132,7,7,7,0
0.02204132,7,7,7,0
0.02204132,7,7,7,0
0.02204132,7,7,7,0
0.02204132,7,7,7,0
0.02204132,7,7,7,0
0.05341339,7,7,7,0
0.05341339,7,7,7,0
0.05341339,7,7,7,0
0.05341339,7,7,7,0
0.05341339,7,7,7,0
0.05341339,7,7,7,0
0.06064987,7,7,7,0
0.06064987,7,7,7,0
0.06064987,7,7,7,0
0.06064987,7,7,7,0
0.06064987,7,7,7,0
0.06064987,7,7,7,0
0.06721497,7,7,7,0
0.06721497,7,7,7,0
0.06721497,7,7,7,0
0.06721497,7,7,7,0
0.06721497,7,7,7,0
0.06721497,7,7,7,0
0.0716362,7,7,7,0
0.0716362,7,7,7,0
0.0716362,7,7,7,0
0.0716362,7,7,7,0
0.0716362,7,7,7,0
0.0716362,7,7,7,0
0.07619476,7,7,7,0
0.07619476,7,7,7,0
0.07619476,7,7,7,0
0.07619476,7,7,7,0
0.07619476,7,7,7,0
0.07619476,7,7,7,0
0.08065414,7,7,7,0
0.08065414,7,7,7,0
0.08065414,7,7,7,0
0.08065414,7,7,7,0
0.08065414,7,7,7,0
0.08065414,7,7,7,0
0.08529282,7,7,7,0
0.08529282,7,7,7,0
0.08529282,7,7,7,0
0.08529282,7,7,7,0
0.08529282,7,7,7,0
0.08529282,7,7,7,0
0.0888443,7,7,7,0
0.0888443,7,7,7,0
0.0888443,7,7,7,0
0.0888443,7,7,7,0
0.0888443,7,7,7,0
0.0888443,7,7,7,0
0.0953598,7,7,7,0
0.0953598,7,7,7,0
0.0953598,7,7,7,0
0.0953598,7,7,7,0
0.0953598,7,7,7,0
0.0953598,7,7,7,0
0.1002846,7,7,7,0
0.1002846,7,7,7,0
0.1002846,7,7,7,0
0.1002846,7,7,7,0
0.1002846,7,7,7,0
0.1002846,7,7,7,0
0.1039162,7,7,7,0
0.1039162,7,7,7,0
0.1039162,7,7,7,0
0.1039162,7,7,7,0
0.1039162,7,7,7,0
0.1039162,7,7,7,0
0.1077919,7,7,7,0
0.1077919,7,7,7,0
0.1077919,7,7,7,0
0.1077919,7,7,7,0
0.1077919,7,7,7,0
0.1077919,7,7,7,0
0.1121407,7,7,7,0
0.1121407,7,7,7,0
0.1121407,7,7,7,0
0.1121407,7,7,7,0
0.1121407,7,7,7,0
0.1121407,7,7,7,0
0.1179733,7,7,7,0
0.1179733,7,7,7,0
0.1179733,7,7,7,0
0.1179733,7,7,7,0
0.1179733,7,7,7,0
0.1179733,7,7,7,0
0.122715,7,7,7,0
0.122715,7,7,7,0
0.122715,7,7,7,0
0.122715,7,7,7,0
0.122715,7,7,7,0
0.122715,7,7,7,0
0.1267891,7,7,7,0
0.1267891,7,7,7,0
0.1267891,7,7,7,0
0.1267891,7,7,7,0
0.1267891,7,7,7,0
0.1267891,7,7,7,0
0.1318626,7,7,7,0
0.1318626,7,7,7,0
0.1318626,7,7,7,0
0.1318626,7,7,7,0
0.1318626,7,7,7,0
0.1318626,7,7,7,0
0.1381989,7,7,7,0
0.1381989,7,7,7,0
0.1381989,7,7,7,0
0.1381989,7,7,7,0
0.1381989,7,7,7,0
0.1381989,7,7,7,0
0.1421967,7,7,7,0
0.1421967,7,7,7,0
0.1421967,7,7,7,0
0.1421967,7,7,7,0
0.1421967,7,7,7,0
0.1421967,7,7,7,0
0.1471024,7,7,7,0
0.1471024,7,7,7,0
0.1471024,7,7,7,0
0.1471024,7,7,7,0
0.1471024,7,7,7,0
0.1471024,7,7,7,0
0.152256,7,7,7,0
0.152256,7,7,7,0
0.152256,7,7,7,0
0.152256,7,7,7,0
0.152256,7,7,7,0
0.152256,7,7,7,0
0.1571236,7,7,7,0
0.1571236,7,7,7,0
0.1571236,7,7,7,0
0.1571236,7,7,7,0
0.1571236,7,7,7,0
0.1571236,7,7,7,0
0.1610794,7,7,7,0
0.1610794,7,7,7,0
0.1610794,7,7,7,0
0.1610794,7,7,7,0
0.1610794,7,7,7,0
0.1610794,7,7,7,0
0.1663971,7,7,7,0
0.1663971,7,7,7,0
0.1663971,7,7,7,0
0.1663971,7,7,7,0
0.1663971,7,7,7,0
0.1663971,7,7,7,0
0.1714287,7,7,7,0
0.1714287,7,7,7,0
0.1714287,7,7,7,0
0.1714287,7,7,7,0
0.1714287,7,7,7,0
0.1714287,7,7,7,0
0.1761475,7,7,7,0
0.1761475,7,7,7,0
0.1761475,7,7,7,0
0.1761475,7,7,7,0
0.1761475,7,7,7,0
0.1761475,7,7,7,0
0.1811371,7,7,7,0
0.1811371,7,7,7,0
0.1811371,7,7,7,0
0.1811371,7,7,7,0
0.1811371,7,7,7,0
0.1811371,7,7,7,0
0.1866264,7,7,7,0
0.1866264,7,7,7,0
0.1866264,7,7,7,0
0.1866264,7,7,7,0
0.1866264,7,7,7,0
0.1866264,7,7,7,0
0.1902809,7,7,7,0
0.1902809,7,7,7,0
0.1902809,7,7,7,0
0.1902809,7,7,7,0
0.1902809,7,7,7,0
0.1902809,7,7,7,0
0.1951714,7,7,7,0
0.1951714,7,7,7,0
0.1951714,7,7,7,0
0.1951714,7,7,7,0
0.1951714,7,7,7,0
0.1951714,7,7,7,0
0.2028465,7,7,7,0
0.2028465,7,7,7,0
0.2028465,7,7,7,0
0.2028465,7,7,7,0
0.2028465,7,7,7,0
0.2028465,7,7,7,0
0.2068176,7,7,7,0
0.2068176,7,7,7,0
0.2068176,7,7,7,0
0.2068176,7,7,7,0
0.2068176,7,7,7,0
0.2068176,7,7,7,0
0.2102432,7,7,7,0
0.2102432,7,7,7,0
0.2102432,7,7,7,0
0.2102432,7,7,7,0
0.2102432,7,7,7,0
0.2102432,7,7,7,0
0.2201614,7,7,7,0
0.2201614,7,7,7,0
0.2201614,7,7,7,0
0.2201614,7,7,7,0
0.2201614,7,7,7,0
0.2201614,7,7,7,0
0.2238808,7,7,7,0
0.2238808,7,7,7,0
0.2238808,7,7,7,0
0.2238808,7,7,7,0
0.2238808,7,7,7,0
0.2238808,7,7,7,0
0.2277031,7,7,7,0
0.2277031,7,7,7,0
0.2277031,7,7,7,0
0.2277031,7,7,7,0
0.2277031,7,7,7,0
0.2277031,7,7,7,0
0.2342491,7,7,7,0
0.2342491,7,7,7,0
0.2342491,7,7,7,0
0.2342491,7,7,7,0
0.2342491,7,7,7,0
0.2342491,7,7,7,0
0.2396698,7,7,7,0
0.2396698,7,7,7,0
0.2396698,7,7,7,0
0.2396698,7,7,7,0
0.2396698,7,7,7,0
0.2396698,7,7,7,0
0.2431717,7,7,7,0
0.2431717,7,7,7,0
0.2431717,7,7,7,0
0.2431717,7,7,7,0
0.2431717,7,7,7,0
0.2431717,7,7,7,0
0.2483139,7,7,7,0
