time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
16.56318,1,1.1,-1.832698,-0.2940441,-1.559947,-0.3514269
20.26035,2,1.1,-1.630277,-0.4090059,-1.817774,-0.5498034
25.74906,3,1.1,-0.7738302,-0.6004658,-0.730832,-0.4622897
36.72198,4,1.1,0.1673783,0.2105356,0.3262657,0.4788989
42.60391,5,1.1,-2.265316,-1.170813,-2.408265,-0.9017499
47.70945,6,1.1,-1.394196,-1.269667,-1.264913,-1.141387
53.86216,7,1.1,1.020366,1.288308,1.303462,0.9921598
58.38911,8,1.1,-1.273181,-0.8223947,-1.084872,-0.395639
65.05702,9,1.1,-0.624539,-1.636361,-0.4137845,-1.289447
69.50371,10,1.1,0.3063275,-0.5540195,0.3096203,-0.499942
73.56317,11,1.1,0.2153448,-0.06214233,0.04695364,0.04960895
81.48314,12,1.1,-1.020007,-1.383752,-1.12765,-1.054219
86.35718,13,1.1,0.7413752,-0.6532565,0.7872757,-0.5584514
90.02185,14,1.1,0.1483328,-0.0374038,0.2114355,-0.2160037
95.0827,15,1.1,-2.004887,-0.8474336,-2.043628,-0.6560788
104.7122,16,1.1,-1.258819,-0.2611714,-1.164865,-0.1206637
110.7582,17,1.1,-1.6
